,Ovhd,Inst,Res,Non-inst,Bus/Fin,Comp/Eng/Sci,Mgnt,Admin/Off,Stdt,Aux,Prv/Stdt,Prv/Aux
Eastern Connecticut State University,1.5,16261,0,26436,1977,2283,4286,3975,6053,2031,0,0
St Francis College,1.5,6764,56,10245,208,836,6442,924,0,0,4166,0
Sacred Heart University,1.5,19758,0,32088,2071,2771,12170,3991,0,0,8616,2417
Wytheville Community College,1.5,2663,0,4007,122,202,2454,806,1154,0,0,0
Northeastern Oklahoma A&M College,1.5,2581,0,4596,64,266,1492,1183,622,721,0,0
The University of Texas at San Antonio,1.5,61915,4559,114380,14987,10641,36519,17067,15758,13999,0,0
Mills College,1.5,10051,502,16390,2428,1759,4989,2458,0,0,4095,440
California State University-San Marcos,1.51,22463,0,34912,8296,5091,5709,5045,7116,923,0,0
Relay Graduate School of Education,1.51,3127,120,4915,380,600,3708,40,0,0,381,0
East Georgia State College,1.51,2950,0,5003,245,130,2423,840,833,524,0,0
East Texas Baptist University,1.51,3783,0,6111,362,252,1640,767,0,0,2558,365
Bryant & Stratton College-Eastlake,1.51,1098,0,1665,59,37,600,234,0,0,0,0
Remington College-Fort Worth Campus,1.51,790,0,1195,0,34,462,299,0,0,69,0
The King’s College,1.51,1965,0,3274,145,144,2264,433,0,0,1629,303
Chestnut Hill College,1.51,4197,0,6514,186,254,2941,973,0,0,2797,166
Danville Area Community College,1.51,3309,0,5383,748,588,977,495,1242,358,0,0
Humboldt State University,1.51,20656,0,34189,4362,3903,7352,5449,9701,2841,0,0
Hampshire College,1.51,9104,0,14074,1034,1001,3537,2143,0,0,3679,312
Mercer County Community College,1.51,9300,0,15561,713,1508,4194,2678,3024,1518,0,0
San Juan College,1.51,9092,261,14406,826,737,5002,2267,2582,205,0,0
Washtenaw Community College,1.51,14092,0,21356,1122,2289,8091,3734,7113,0,0,0
Luzerne County Community College,1.51,6524,0,10359,231,708,2520,2719,2134,492,0,0
Platt College-Riverside,1.51,576,0,874,0,0,378,264,0,0,0,0
School of the Museum of Fine Arts-Boston,1.51,2907,0,4495,523,201,1892,371,0,0,1509,87
The Illinois Institute of Art-Chicago,1.51,3899,0,5921,71,200,1831,3710,0,0,0,0
Simpson College,1.51,5112,0,8121,314,490,2153,2487,0,0,3661,366
Beulah Heights University,1.51,495,0,1111,176,0,400,220,0,0,266,362
Monroe County Community College,1.51,4511,0,7006,236,489,2867,1439,1908,191,0,0
Wilson Community College,1.51,2782,0,4302,384,223,1372,543,998,97,0,0
SUNY Westchester Community College,1.51,16797,0,25404,825,5063,3854,5264,8364,0,0,0
Yakima Valley Community College,1.51,5796,0,9463,1118,1087,860,2161,2339,669,0,0
Phillips Theological Seminary,1.51,784,0,1188,79,0,571,163,0,0,259,0
Rabbinical Seminary of America,1.51,437,0,799,201,0,73,61,0,0,93,135
University of Arkansas Community College-Batesville,1.51,1787,53,2894,236,182,1348,368,668,98,0,0
University of Florida,1.51,217721,30561,419539,38039,83152,74383,56940,17550,40756,0,0
Calumet College of Saint Joseph,1.52,1669,0,2651,150,122,559,1469,0,0,1547,98
Albion College,1.52,6836,0,11115,796,716,4026,1455,0,0,3832,694
Career Quest Learning Centers-Lansing,1.52,774,0,1177,32,33,357,132,0,0,0,0
Pace University-New York,1.52,43741,0,67483,6309,5721,36556,11071,0,0,17586,875
Columbus Technical College,1.52,4129,0,6285,1169,524,1513,1589,1459,0,0,0
University of Kentucky,1.52,123920,2123,289788,21285,70280,36257,62829,16375,97808,0,0
Miami Dade College,1.52,50005,0,83086,5302,9010,11331,40220,23368,6770,0,0
Broward College,1.52,23929,0,48451,3653,5753,13090,8123,13017,11908,0,0
Kennesaw State University,1.52,44449,1530,79472,5209,8413,33935,13962,13932,9111,0,0
Minnesota School of Business-Plymouth,1.52,438,0,666,0,0,356,98,0,0,0,0
Taft College,1.52,3689,123,8223,63,816,2833,900,3052,2402,0,0
University of California-Riverside,1.52,76301,11728,157664,25247,22967,28599,14424,26155,22528,0,0
Aquinas College,1.52,1878,0,2961,195,0,1450,389,0,0,529,89
Rowan University,1.52,36280,0,61200,11623,6112,17291,10572,11052,5897,0,0
Garden City Community College,1.52,3319,66,5485,289,278,1180,481,2209,311,0,0
Payne Theological Seminary,1.52,253,0,387,112,0,219,0,0,0,210,0
Jackson State Community College,1.52,3957,0,6039,92,187,1319,1183,1323,0,0,0
University of North Dakota,1.52,45699,0,81061,2504,15149,16583,14113,9801,11193,0,0
Tulsa Welding School-Tulsa,1.52,1698,0,2597,0,0,890,534,0,0,0,0
Walla Walla Community College,1.52,6444,0,10376,641,487,2086,3359,2705,547,0,0
Shimer College,1.52,519,0,789,45,36,472,148,0,0,320,0
Culver-Stockton College,1.52,2445,0,4208,0,140,1419,602,0,0,1668,485
La Salle University,1.52,19514,0,32201,336,1633,14968,3104,0,0,8977,2528
Hickey College,1.52,1071,0,1638,0,0,575,97,0,0,0,0
Christ the King Seminary,1.52,258,0,661,84,0,57,61,0,0,236,267
Spelman College,1.52,11901,39,20118,2425,1749,6266,4258,0,0,5294,1967
Lincoln Technical Institute-Northeast Philadelphia,1.52,574,0,876,0,0,630,121,0,0,0,0
Chamberlain College of Nursing-Missouri,1.52,1422,0,2167,77,41,855,195,0,0,0,0
American University,1.52,76445,620,120137,15598,13849,47343,9835,0,0,20000,2904
Baptist Theological Seminary at Richmond,1.52,348,0,530,219,52,217,0,0,0,0,0
Heritage University,1.52,4132,0,6622,88,612,2437,2794,0,0,1551,316
Florida International University,1.52,98725,7598,181686,11536,22322,69622,27554,31040,18899,0,0
Shaw University,1.52,4953,0,8790,636,391,3055,1324,0,0,1231,1255
Governors State University,1.53,16659,0,25792,5743,1706,8287,3776,2349,296,0,0
Oakland Community College,1.53,21108,0,34161,3504,2214,7528,11012,8749,1798,0,0
Goucher College,1.53,9910,0,16015,1327,1136,5695,1746,0,0,4405,827
College of Business and Technology-Kendall,1.53,312,0,479,86,31,82,46,0,0,0,0
Sul Ross State University,1.53,5988,0,10235,895,1050,3169,3269,2068,1035,0,0
ITT Technical Institute-Portland,1.53,871,0,1334,0,41,417,812,0,0,0,0
Northwest Florida State College,1.53,5697,0,9232,499,1065,1255,1970,2223,502,0,0
Lake Land College,1.53,5580,0,8627,558,913,2386,941,1579,45,0,0
Johnson & Wales University-North Miami,1.53,4112,0,6308,1042,43,2779,463,0,0,0,0
Northland College,1.53,2669,0,4474,563,404,1756,480,0,0,1925,380
Southwestern Assemblies of God University,1.53,3362,0,5614,403,327,2132,949,0,0,998,457
Saint Martin's University,1.53,4457,0,7271,191,455,3082,841,0,0,2390,420
Franklin Pierce University,1.53,6168,0,9599,735,311,3434,1256,0,0,3848,110
CUNY Medgar Evers College,1.53,15412,0,23687,2039,2660,6125,3647,5799,0,0,0
Davidson College,1.53,18332,0,32680,3904,2487,6061,3464,0,0,10738,4558
CollegeAmerica-Denver,1.53,977,0,1495,334,75,394,128,0,0,0,0
The New School,1.53,37162,0,60544,5249,4290,31448,6588,0,0,10566,3321
Massachusetts College of Art and Design,1.53,8462,0,13312,397,648,5028,3290,2635,340,0,0
University of Maine at Fort Kent,1.53,1858,0,3031,275,98,325,622,1115,182,0,0
Sullivan University,1.53,9887,0,15194,0,171,2712,11293,0,0,0,0
Northwest University,1.53,3408,0,5521,564,457,1362,1295,0,0,3237,300
Virginia College-Greenville,1.53,984,0,1514,148,0,638,158,0,0,0,0
Rice University,1.53,77614,1395,129388,18612,28937,34040,12634,0,0,20109,7915
Meredith College,1.53,7790,0,12162,950,1546,3796,1898,0,0,2204,207
International Academy of Design and Technology-Troy,1.53,575,0,882,248,43,370,29,0,0,0,0
University of Montevallo,1.53,8610,0,13764,677,0,4021,1705,4471,545,0,0
Penn Commercial Business/Technical School,1.53,528,0,811,29,0,397,120,0,0,0,0
Concorde Career College-Kansas City,1.53,1477,0,2272,318,0,1181,253,0,0,0,0
Duke University,1.53,175144,30522,371434,51564,42473,85039,52483,0,0,24159,54545
Point Loma Nazarene University,1.53,11901,0,19478,1118,1379,8012,2996,0,0,6421,1168
Wyotech-Daytona,1.54,1800,0,2781,438,52,526,1406,0,0,0,0
Saint Norbert College,1.54,8297,0,17350,2139,922,5279,1814,0,0,4089,4518
Southeastern Community College,1.54,3305,0,5206,371,351,1563,883,1099,87,0,0
Southern Illinois University-Carbondale,1.54,60198,159,114138,14108,9487,12226,16447,15688,21129,0,0
Westmoreland County Community College,1.54,5290,0,8742,190,426,4296,1889,2593,581,0,0
Ranger College,1.54,1303,0,2114,77,77,738,81,531,98,0,0
Shawnee Community College,1.54,2216,0,3600,268,336,840,634,1046,172,0,0
Trocaire College,1.54,2440,0,3935,303,262,1963,392,0,0,1087,165
Dongguk University-Los Angeles,1.54,239,0,583,104,0,117,114,0,0,221,214
Oklahoma Panhandle State University,1.54,2115,0,3755,276,423,897,175,1369,495,0,0
Owens Community College,1.54,11607,0,19687,1861,1828,6351,3473,6974,1743,0,0
Lord Fairfax Community College,1.54,4333,0,6697,625,681,3423,795,1898,0,0,0
Liberty University,1.54,69307,0,111504,16053,12665,13408,4625,0,0,44166,4373
Chattahoochee Valley Community College,1.54,1810,0,2794,212,44,1342,785,987,0,0,0
Northeast State Community College,1.54,6091,0,9410,665,595,781,2103,2450,0,0,0
Greenville College,1.54,3310,0,5207,276,293,1820,675,0,0,2467,78
East Central College,1.54,3524,0,5796,756,494,1822,1054,803,368,0,0
Central Community College,1.54,9012,0,13895,1283,793,3008,2928,1697,0,0,0
Consolidated School of Business-Lancaster,1.54,256,0,396,45,59,114,32,0,0,0,0
Maine Maritime Academy,1.54,2620,0,4340,348,424,1234,330,2012,304,0,0
Montgomery County Community College,1.54,11890,0,18742,849,1050,7609,3807,4343,339,0,0
Notre Dame de Namur University,1.55,4809,0,8180,617,186,2335,1660,0,0,2924,719
The Community College of Baltimore County,1.55,30434,0,48676,5971,4233,7476,10720,12080,1428,0,0
ITT Technical Institute-Strongsville,1.55,698,0,1083,0,32,409,575,0,0,0,0
Southern University and A & M College,1.55,15740,0,29669,1599,2435,4435,7294,2556,5189,0,0
Southern University at Shreveport,1.55,3667,0,5791,404,316,2519,745,2646,82,0,0
Chatham University,1.55,7204,0,11270,1285,439,4625,724,0,0,2925,35
Olympic College,1.55,6410,0,11528,866,980,2566,2648,3073,1552,0,0
Tiffin University,1.55,5157,0,8180,493,346,3123,554,0,0,3995,170
SUNY Maritime College,1.55,5686,0,10720,1188,377,3730,939,2151,1897,0,0
Expression College for Digital Arts,1.55,2197,0,3425,220,298,1585,539,0,0,0,0
Ringling College of Art and Design,1.55,7060,0,11078,877,1090,4789,1434,0,0,2251,66
Career Training Academy-Pittsburgh,1.55,115,0,179,0,0,109,22,0,0,0,0
Bluefield College,1.55,1912,0,3135,306,208,860,105,0,0,1679,154
Stockton University,1.55,26801,0,49592,4647,2905,9617,11680,7713,7929,0,0
St. Thomas Aquinas College,1.55,4184,82,6846,347,531,3356,941,0,0,2638,193
Community College of Beaver County,1.55,2917,0,4530,147,396,1694,1492,851,0,0,0
Eastern Mennonite University,1.55,5843,0,9213,1544,727,2544,1851,0,0,2393,149
Midland College,1.55,7531,0,12655,509,1018,3785,2652,2176,914,0,0
Yeshiva University,1.55,42967,743,71627,7775,7368,24782,7235,0,0,11754,3482
ITT Technical Institute-Albuquerque,1.55,922,0,1436,0,37,471,854,0,0,0,0
Wiley College,1.56,3588,0,6400,427,238,2218,1085,0,0,1737,781
Beaufort County Community College,1.56,2898,0,4613,206,228,1546,666,884,78,0,0
Highland Community College,1.56,2546,0,4301,48,113,1824,573,1151,320,0,0
Brandeis University,1.56,35921,10791,74821,9434,11659,8936,7879,0,0,22226,1581
University of Arizona,1.56,149562,20319,328899,55500,77389,24802,40530,23990,63471,0,0
University of Idaho,1.56,40424,3743,79506,10229,15232,10845,7695,7496,10178,0,0
Advanced Technology Institute,1.56,1418,0,2213,0,40,395,88,0,0,0,0
Franklin College,1.56,4677,0,7426,905,583,2365,779,0,0,2948,128
Bauder College,1.56,1709,0,2674,143,0,792,142,0,0,0,0
University of Guam,1.56,9187,1823,17640,1273,1729,3031,3523,2593,375,0,0
Merrimack College,1.56,10949,0,17698,1955,1276,4174,2112,0,0,5623,561
Sussex County Community College,1.56,2679,0,4198,169,249,1918,835,963,0,0,0
Laredo Community College,1.56,10586,0,16899,571,1350,5281,3231,4325,347,0,0
Cazenovia College,1.56,3482,51,6744,396,412,2114,577,0,0,1895,1207
Le Moyne-Owen College,1.56,2370,0,3776,716,106,1014,826,0,0,2070,59
Knowledge Systems Institute,1.56,171,0,267,89,0,150,28,0,0,52,0
New Mexico Military Institute,1.56,4563,56,7576,113,567,1414,929,304,356,0,0
Johnson University,1.56,2632,0,4116,107,264,1345,768,0,0,902,8
Terra State Community College,1.56,2553,0,4123,465,285,1638,523,1161,136,0,0
Saint Mary-of-the-Woods College,1.56,2131,0,3412,211,215,1573,423,0,0,1317,74
Mount Saint Mary College,1.56,6546,0,11603,407,1168,3083,1623,0,0,3234,1356
San Bernardino Valley College,1.56,5756,0,9944,666,301,2384,2828,4934,953,0,0
Seminario Evangelico de Puerto Rico,1.56,249,0,432,38,0,153,81,0,0,42,42
North Dakota State University-Main Campus,1.57,45182,11611,104966,6384,20304,16570,10986,7447,15697,0,0
South University-The Art Institute of Dallas,1.57,2799,0,4404,63,164,1468,2575,0,0,0,0
Bellevue College,1.57,10149,0,20255,0,2147,9202,4617,5539,4254,0,0
University of South Carolina-Beaufort,1.57,3685,0,5807,153,310,2728,905,1848,0,0,0
Monmouth University,1.57,22123,0,38531,2541,3273,10194,6470,0,0,6663,3629
Northland International University,1.57,565,0,1184,29,67,384,327,0,0,710,292
Moraine Valley Community College,1.57,11776,0,22216,1052,2381,3604,5229,6155,3679,0,0
University of Akron Wayne College,1.57,1681,0,2655,62,194,340,432,0,0,0,0
Concorde Career College-Dallas,1.57,1144,0,1800,137,0,1004,207,0,0,0,0
Clark Atlanta University,1.57,10571,785,18111,1796,2085,3195,6379,0,0,3693,180
Massachusetts College of Liberal Arts,1.57,6352,0,11099,799,556,3444,1900,2899,1109,0,0
New York Chiropractic College,1.57,4192,68,7270,304,672,3321,1529,0,0,1441,559
Finger Lakes Community College,1.57,6746,0,10630,273,712,1551,2063,2366,0,0,0
Cleveland State Community College,1.57,3514,0,5526,49,262,705,1374,1400,0,0,0
Bard College,1.57,16918,959,30333,2256,1665,5706,2678,0,0,3840,2206
Brevard College,1.57,2365,0,3891,165,224,1292,895,0,0,1561,176
University of Alaska Fairbanks,1.57,32777,35677,110052,3831,5908,19231,18355,11092,2549,0,0
Lincoln College of Technology-Marietta,1.57,508,0,802,0,0,704,61,0,0,0,0
Chamberlain College of Nursing-Georgia,1.58,1815,0,2877,73,54,1103,223,0,0,0,0
Brookline College-Tucson,1.58,687,0,1092,82,0,220,358,0,0,0,0
New York Institute of Technology,1.58,23223,0,39020,2957,3629,19226,3142,0,0,9656,2297
Saint Paul School of Theology,1.58,954,0,1586,130,0,568,746,0,0,290,73
Cayuga County Community College,1.58,3968,0,6304,340,843,1131,1106,2674,0,0,0
Midlands Technical College,1.58,11675,0,19526,2486,2370,5456,3751,7613,963,0,0
Arkansas Northeastern College,1.58,2924,0,4687,145,299,1347,755,1496,39,0,0
Texas State Technical College-Marshall,1.58,1647,0,2722,253,223,1205,478,727,106,0,0
New England College,1.58,3689,0,6844,462,272,2171,860,0,0,3189,991
The Art Institute of Phoenix,1.58,1867,0,2959,58,61,990,1802,0,0,0,0
Maryville University of Saint Louis,1.58,8196,0,13442,1748,1235,5714,1712,0,0,3256,429
Rose State College,1.58,5887,0,9593,827,1098,1696,2563,1828,240,0,0
Coastal Bend College,1.58,3296,0,5544,211,346,1829,734,2131,333,0,0
Southwestern Christian University,1.58,936,0,1519,40,0,895,178,0,0,616,31
Guilford College,1.58,6755,0,10874,937,654,3161,1269,0,0,4249,172
Ohio State University Agricultural Technical Institute,1.58,1544,0,2448,291,32,682,344,507,0,0,0
Los Angeles Film School,1.58,5617,0,8879,1300,434,2800,1000,0,0,0,0
School of the Art Institute of Chicago,1.58,11932,0,19003,3724,1964,5643,2618,0,0,6501,132
Daytona State College,1.58,17849,0,28571,1680,2460,6467,2681,7272,256,0,0
Montcalm Community College,1.58,1716,0,2726,51,271,1174,574,649,0,0,0
Platt College-North OKC,1.58,430,0,682,0,0,279,62,0,0,0,0
Earlham College,1.58,6607,0,10921,1177,987,2530,1385,0,0,2623,424
Wilberforce University,1.58,1561,0,2503,341,150,500,178,0,0,949,33
Court Reporting Institute of Dallas,1.59,256,0,408,55,0,215,0,0,0,0,0
University of Minnesota-Rochester,1.59,2031,0,3240,585,533,899,665,865,9,0,0
Saint Francis University,1.59,7575,0,14572,762,764,4293,1663,0,0,4586,2469
North Idaho College,1.59,8816,0,14997,1364,1553,2703,2297,2545,969,0,0
Illinois State University,1.59,60040,0,114866,6775,13041,26642,15537,21953,19369,0,0
Southwestern Illinois College,1.59,10187,0,16802,2376,2548,2009,1604,6624,580,0,0
City Colleges of Chicago-Harry S Truman College,1.59,7134,0,11858,1316,564,1381,1639,4528,446,0,0
Remington College of Nursing Orlando,1.59,345,0,551,40,0,430,41,0,0,0,0
Randolph College,1.59,4466,0,7192,525,610,2757,666,0,0,2768,53
Wheeling Jesuit University,1.59,4808,51,7883,1360,1082,1716,1342,0,0,3068,122
Carver Bible College,1.59,97,0,155,55,0,45,55,0,0,126,0
Menlo College,1.59,2809,0,4727,315,175,2289,505,0,0,1978,239
Mount Saint Mary's University,1.59,8756,0,16149,1579,684,7854,2016,0,0,4850,2196
Wells College,1.59,2388,0,4130,186,304,1649,216,0,0,1062,325
The Evergreen State College,1.6,11473,0,24426,2540,4045,5410,3182,3433,6016,0,0
Mount St Mary's University,1.6,7413,0,12016,852,417,5405,1895,0,0,4889,114
North Central State College,1.6,2920,0,4679,313,357,1916,558,1360,0,0,0
Lone Star College System,1.6,50187,0,81815,26017,4868,23590,21725,23332,1021,0,0
Berkeley College-Woodland Park,1.6,10192,0,16390,1010,0,5670,2120,0,0,0,0
Feather River Community College District,1.6,2088,0,3820,447,161,858,716,1361,474,0,0
Pioneer Pacific College,1.6,3172,0,5100,1727,209,1365,342,0,0,0,0
East Mississippi Community College,1.6,5797,0,9663,316,437,1509,1555,2732,371,0,0
Hutchinson Community College,1.6,5493,68,9294,0,611,3094,1405,2870,365,0,0
Pacific College of Oriental Medicine-Chicago,1.6,319,0,512,0,41,185,63,0,0,0,0
Le Cordon Bleu College of Culinary Arts-San Francisco,1.6,791,0,1269,268,0,186,68,0,0,0,0
Centura College-Richmond Main,1.6,637,0,1023,0,0,531,492,0,0,0,0
AOMA Graduate School of Integrative Medicine,1.6,585,0,937,39,44,461,208,0,0,0,0
Trinity Washington University,1.6,5437,0,9069,680,423,3036,1158,0,0,2249,363
Mildred Elley-New York Campus,1.61,1120,0,1804,0,57,175,190,0,0,0,0
South Arkansas Community College,1.61,2214,0,3756,429,227,1348,454,1170,177,0,0
Skagit Valley College,1.61,6193,0,10874,415,789,2516,2911,3218,903,0,0
Central Piedmont Community College,1.61,22061,0,39692,3097,2410,13137,7484,9072,4154,0,0
Johnson College,1.61,1197,0,2053,130,99,819,225,0,0,560,117
Globe University–Madison West,1.61,340,0,550,0,0,243,87,0,0,0,0
University of Mount Olive,1.61,4822,0,7816,336,286,2932,1262,0,0,4544,50
ITI Technical College,1.61,930,0,1506,122,108,407,22,0,0,0,0
Bais HaMedrash and Mesivta of Baltimore,1.61,218,0,353,106,0,158,40,0,0,39,0
Livingstone College,1.61,3367,0,6191,574,361,1429,794,0,0,900,746
South University-Tampa,1.61,1636,0,2641,0,51,1626,923,0,0,0,0
Blue Cliff College-Shreveport,1.61,414,0,668,26,0,227,104,0,0,0,0
Rivier University,1.61,4546,0,7872,479,464,2843,884,0,0,2334,512
Renton Technical College,1.61,3809,0,7040,610,439,3003,838,1356,901,0,0
William Woods University,1.61,2910,0,5513,402,388,1400,331,0,0,1720,804
Mech-Tech College,1.61,1868,0,3021,551,75,815,236,0,0,0,0
Universidad Adventista de las Antillas,1.61,1502,0,2610,130,80,1208,713,0,0,355,178
College of Southern Maryland,1.61,10260,0,17945,1869,1407,4991,1458,3555,1382,0,0
University of Iowa,1.62,136432,3306,274142,48608,57779,29516,25863,15378,46987,0,0
Grace College and Theological Seminary,1.62,2604,0,4820,499,317,2038,933,0,0,2079,576
Kellogg Community College,1.62,5461,0,8865,421,471,4703,1998,2834,0,0,0
Wichita State University,1.62,37507,0,62272,5132,15884,18058,9480,10518,1398,0,0
Robert Morris University Illinois,1.62,7847,0,13193,738,767,5471,487,0,0,8211,472
Columbia University in the City of New York,1.62,219804,53162,484733,38851,49261,175997,66116,0,0,49954,43160
The University of Texas at Austin,1.62,269977,0,545939,59090,151790,120924,82084,30857,106850,0,0
Emmanuel College,1.62,7119,0,11903,4066,822,4838,712,0,0,4275,362
Dallas Theological Seminary,1.62,4024,0,7081,617,820,2614,1952,0,0,1103,544
Delaware County Community College,1.62,11553,0,18756,986,1536,4706,3292,6408,0,0,0
