,Ovhd,Inst,Res,Non-inst,Bus/Fin,Comp/Eng/Sci,Mgnt,Admin/Off,Stdt,Aux,Prv/Stdt,Prv/Aux
New York Conservatory for Dramatic Arts,11.09,217,0,2407,226,122,1339,95,0,0,0,0
National American University-Mesquite,11.15,44,0,491,0,0,85,31,0,0,0,0
Brightwood College-Nashville,11.26,92,0,1036,27,0,467,0,0,0,0,0
Bryan University,11.37,35,0,398,32,0,274,24,0,0,0,0
Nossi College of Art,11.41,60,0,685,45,0,190,0,0,0,0,0
Rio Salado College,11.53,1727,0,26787,1046,2302,5931,7171,3786,6872,0,0
Baker College of Owosso,11.78,307,0,3617,39,0,1915,213,0,0,0,0
ITT Technical Institute-Oakland,11.85,75,0,889,0,45,246,555,0,0,0,0
ITT Technical Institute-Indianapolis,11.89,736,0,8755,404,598,2499,5223,0,0,0,0
Bryant & Stratton College-Greece,12.02,95,0,1142,54,61,455,129,0,0,0,0
Westwood College-Los Angeles,12.14,676,0,8213,0,53,2524,349,0,0,0,0
ITT Technical Institute-Arlington Heights,12.26,71,0,871,0,40,258,539,0,0,0,0
Simmons College of Kentucky,12.43,60,0,746,92,0,0,51,0,0,92,0
Baker College of Muskegon,12.74,387,0,4934,86,0,2750,406,0,0,0,0
Brown Mackie College-Hopkinsville,12.78,60,0,767,0,0,387,354,0,0,0,0
ITT Technical Institute-Douglasville,12.87,55,0,708,0,40,236,384,0,0,0,0
ITT Technical Institute-Madison,12.89,55,0,709,38,42,177,421,0,0,0,0
Jones College-Jacksonville,12.9,62,0,800,39,79,270,259,0,0,366,0
ITT Technical Institute-San Antonio East,12.9,50,0,645,0,41,249,331,0,0,0,0
Crossroads Bible College,13.16,227,0,2993,300,0,2499,165,0,0,262,4
Gallipolis Career College,13.2,25,0,330,60,0,72,75,0,0,0,0
Colorado Technical University-Online,13.21,2704,0,35734,6282,0,6539,1764,0,0,0,0
Brightwood Career Institute-Broomall,13.23,103,0,1363,69,0,447,0,0,0,0,0
Westwood College-Chicago Loop,13.26,144,0,1910,0,45,879,82,0,0,0,0
ITT Technical Institute-Eden Prairie,13.46,49,0,660,0,41,237,345,0,0,0,0
Brown Mackie College-Atlanta,13.7,209,0,2865,46,0,1204,1452,0,0,0,0
South University–Savannah Online,13.77,2149,0,29593,117,118,9583,19345,0,0,0,0
Tri-State Bible College,14.08,12,0,169,33,0,35,0,0,0,66,0
Universidad Central Del Caribe,14.47,153,0,2215,453,271,509,311,0,0,217,0
The University of Texas Medical Branch,14.5,7086,166,104102,18698,11984,28119,16285,3690,1150,0,0
Granite State College,14.77,316,0,4669,497,569,1777,813,1114,0,0,0
SOLEX College,14.95,80,0,1196,54,50,735,112,0,0,0,0
Arizona College-Glendale,15.26,138,0,2107,195,201,715,140,0,0,0,0
University of Phoenix-Kentucky,15.46,15,0,232,0,0,185,46,0,0,0,0
Antioch University-System Administration,15.5,320,0,4971,126,1519,2205,677,0,0,3481,8
Brightwood College-Riverside,15.7,50,0,785,0,0,338,0,0,0,0,0
American Conservatory Theater,15.74,371,0,5841,301,212,2103,818,0,0,45,0
University of Phoenix-Ohio,16.02,72,0,1154,0,0,934,156,0,0,0,0
ITT Technical Institute-Phoenix West,16.17,64,0,1035,38,33,365,531,0,0,0,0
University of Phoenix-Puerto Rico,16.23,92,0,1494,0,0,467,244,0,0,0,0
Brown Mackie College-Boise,16.29,85,0,1385,56,0,682,487,0,0,0,0
ITT Technical Institute-Little Rock,16.54,53,0,877,0,33,248,546,0,0,0,0
ITT Technical Institute-Wyoming,16.86,82,0,1383,79,34,530,702,0,0,0,0
City College-Hollywood,17.0,42,0,714,41,0,441,64,0,0,426,0
Brightwood College-Dallas,17.18,72,0,1237,50,0,443,0,0,0,0,0
Brightwood College-Baltimore,17.55,90,0,1580,42,0,451,24,0,0,0,0
Fashion Institute of Design & Merchandising-Orange County,17.65,107,0,1889,209,120,408,875,0,0,0,0
ITT Educational Services Inc-System Office,18.25,1468,0,26804,5384,3402,14078,3727,0,0,0,0
Santa Barbara Business College-Ventura,19.4,66,0,1281,156,0,455,238,0,0,0,0
Jones International University,19.49,636,0,12397,794,1403,3377,511,0,0,0,0
Allied American University,19.56,451,134,8959,784,703,2876,1001,0,0,0,0
University of Phoenix-Arizona,20.07,18959,0,380637,15998,14779,77222,76141,0,0,0,0
ITT Technical Institute-Indianapolis East,20.17,45,0,908,0,40,340,468,0,0,0,0
Fremont College,20.33,133,0,2704,433,47,1002,157,0,0,0,0
Centro de Estudios Multidisciplinarios-Humacao,20.58,87,0,1791,326,19,910,248,0,0,0,0
Des Moines University-Osteopathic Medical Center,21.44,699,0,14990,0,220,10200,2785,0,0,1639,0
Strayer University-Virginia,21.49,2276,214,49138,1719,2305,27865,7940,0,0,0,0
National American University-Rapid City,21.55,699,0,15070,779,1136,6720,907,0,0,0,0
Western International University,21.58,341,0,7362,273,1141,3051,612,0,0,0,0
Brightwood College-Beltsville,22.29,48,0,1070,46,0,367,36,0,0,0,0
Colorado State University-Global Campus,24.16,287,0,6936,615,463,1380,50,3973,0,0,0
Chicago ORT Technical Institute,24.63,33,0,813,89,40,227,177,0,0,121,0
Vista College-Online,25.9,40,0,1036,96,0,283,566,0,0,0,0
Five Branches University,25.97,40,0,1039,98,0,260,371,0,0,0,0
National American University-Brooklyn Center,26.16,43,0,1125,0,0,308,95,0,0,0,0
Centro de Estudios Multidisciplinarios-Bayamon,26.24,57,0,1496,290,19,771,216,0,0,0,0
Delaware Technical Community College-Central Office,28.37,176,0,4994,623,814,2448,432,0,0,0,0
Brightwood College-Arlington,28.61,36,0,1030,0,0,372,0,0,0,0,0
Everest College-McLean,28.72,135,0,3878,51,56,3480,290,0,0,0,0
University of Phoenix-Minnesota,29.5,8,0,236,0,0,111,125,0,0,0,0
University of Texas Southwestern Medical Center,29.59,4326,0,131364,24355,18699,42296,20694,1845,3318,0,0
Curtis Institute of Music,31.36,144,0,4516,1156,80,1270,305,0,0,394,0
Williamson Christian College,32.22,9,0,290,76,0,60,84,0,0,84,0
ICDC College,33.35,355,0,11842,505,0,5220,934,0,0,0,0
Ottawa University-Kansas City,36.82,52,0,1915,758,0,641,184,0,0,0,0
National University College-Caguas,39.88,26,0,1037,0,16,406,165,0,0,0,0
Centro de Estudios Multidisciplinarios-San Juan,46.53,43,0,2001,412,0,989,242,0,0,0,0
Metropolitan Community College-Kansas City,46.75,144,0,8495,488,2115,2156,1887,8594,1763,0,0
Baker College of Jackson,46.97,43,0,2020,0,0,1256,180,0,0,0,0
Kaplan University-Hagerstown Campus,65.02,41,0,2666,103,40,508,69,0,0,0,0
University of North Texas System,66.1,427,0,28287,3030,9540,9212,3729,0,62,0,0
Baker College of Allen Park,80.68,45,0,3631,0,0,2200,298,0,0,0,0
Texas Tech University System Administration,100.0,0,0,19830,902,3245,9514,4508,0,0,0,0
International Business College-El Paso,100.0,0,0,234,0,40,97,22,0,0,0,0
Bakke Graduate University,100.0,0,0,400,50,0,250,0,0,0,48,0
Texas State Technical College-System,100.0,0,0,3477,863,91,2058,253,0,0,0,0
American College of Healthcare Sciences,100.0,0,0,1571,110,0,494,78,0,0,0,0
ITT Technical Institute-Pensacola,100.0,0,0,734,46,42,247,353,0,0,0,0
Yosemite Community College District Office,100.0,83,0,10093,1088,1290,3160,1732,0,742,0,0
ITT Technical Institute-Waco,100.0,0,0,925,0,42,431,418,0,0,0,0
Argosy University-Inland Empire,100.0,0,0,1895,0,0,858,901,0,0,0,0
ITT Technical Institute-Pittsburgh,100.0,0,0,679,40,37,259,306,0,0,0,0
Institute of Clinical Acupuncture & Oriental Med,100.0,0,0,78,36,0,42,0,0,0,0,0
Southern Illinois University-System Office,100.0,0,0,3462,876,0,1798,574,0,0,0,0
City Vision University,100.0,0,0,123,0,0,102,21,0,0,43,0
The University of Texas System Office,100.0,0,0,58309,12652,6698,19797,6144,0,0,0,0
Institute of Design and Construction,100.0,0,0,640,88,0,364,0,0,0,0,0
Contra Costa Community College District Office,100.0,0,0,7821,1825,1197,3505,1119,193,39,0,0
Tennessee Board of Regents,100.0,0,0,11201,221,883,3920,1472,0,0,0,0
Arkansas State University-System Office,100.0,0,0,2037,333,0,1302,22,0,0,0,0
Strayer University-Arkansas,100.0,0,0,371,0,0,163,85,0,0,0,0
Argosy University-San Diego,100.0,0,0,1249,0,0,618,559,0,0,0,0
Excelsior College,100.0,0,866,34454,1853,2733,7158,3550,0,0,4911,0
Westwood College-Dupage,100.0,0,0,873,0,0,452,50,0,0,0,0
Texas A & M University-System Office,100.0,0,0,35433,4221,4027,14843,8928,0,0,0,0
Inter American University of Puerto Rico-Central Office,100.0,0,0,9567,1103,638,4507,2106,0,0,1439,140
ITT Technical Institute-Westminster,100.0,0,0,599,0,30,201,327,0,0,0,0
Southwest Institute of Healing Arts,100.0,0,0,3153,240,78,600,78,0,0,0,0
Interactive College of Technology-Gainesville,100.0,0,0,312,38,0,184,23,0,0,0,0
Southwest Acupuncture College-Santa Fe,100.0,0,0,449,0,0,385,64,0,0,0,0
Southwest Acupuncture College-Boulder,100.0,0,0,306,0,0,251,55,0,0,0,0
International Professional School of Bodywork,100.0,0,0,323,43,0,125,0,0,0,0,0
Argosy University-Salt Lake City,100.0,0,0,711,0,0,362,280,0,0,0,0
Southwest Acupuncture College-Albuquerque,100.0,0,0,186,0,0,157,28,0,0,0,0
Aspen University,100.0,0,0,2526,120,360,695,0,0,0,0,0
South University-Accelerated Graduate Programs,100.0,0,0,251,0,0,85,166,0,0,0,0
Jung Tao School of Classical Chinese Medicine,100.0,0,0,58,0,0,24,34,0,0,43,0
SUM Bible College and Theological Seminary,100.0,0,0,559,142,0,236,47,0,0,130,122
The University of America,100.0,0,0,60,0,0,50,0,0,0,0,0
Argosy University-Los Angeles,100.0,0,0,1325,0,0,561,763,0,0,0,0
SUNY-System Office,100.0,0,0,38185,7198,7471,14448,4739,4522,0,0,0
Coast Community College District Office,100.0,0,0,8760,1932,2020,3231,1315,1553,1269,0,0
Community College of Vermont,100.0,0,0,6866,120,240,4252,1237,431,0,0,0
Foothill-De Anza Community College District,100.0,0,0,16887,2850,4870,3976,1078,0,1305,0,0
Institute for Clinical Social Work,100.0,0,0,513,83,0,350,0,0,0,76,0
Thomas Edison State University,100.0,0,0,26907,2965,1573,12757,2631,4761,0,0,0
Salter College-Chicopee,100.0,0,0,178,0,0,82,23,0,0,0,0
Rosedale Bible College,100.0,0,0,422,43,0,187,25,0,0,71,22
San Bernardino Community College District,100.0,0,0,7199,1020,1271,2771,391,144,0,0,0
San Diego Community College District-District Office,100.0,0,0,33738,7130,4033,4674,6905,23410,10740,0,0
San Joaquin Valley College-Central Administrative Office,100.0,0,0,6279,0,844,2983,1643,0,0,0,0
San Jose-Evergreen Community College District,100.0,0,0,7077,1827,941,2370,931,0,1006,0,0
Arizona Board of Regents,100.0,0,101,2215,555,75,810,299,0,0,0,0
Kansas City University of Medicine and Biosciences,100.0,0,0,10129,929,1121,3022,1591,0,0,1515,312
Charter Oak State College,100.0,0,0,4917,461,458,1704,270,1403,0,0,0
South Orange County Community College District,100.0,0,0,9270,1185,1419,4217,2362,896,0,0,0
Assumption College for Sisters,100.0,0,0,132,45,0,43,0,0,0,0,0
Irell & Manella Graduate School of Biological Sciences at City of Hope,100.0,0,0,237,0,0,151,0,0,0,0,0
Everest College-Arlington,100.0,0,0,132,0,0,132,0,0,0,0,0
City Colleges of Chicago-District Office,100.0,0,0,26896,5767,8267,3947,1196,336,3791,0,0
Rocky Vista University,100.0,0,0,6719,255,155,3245,1128,0,0,0,0
Wright Career College,100.0,0,193,8366,820,610,1840,1413,0,0,2328,0
Illinois Eastern Community College-System Office,100.0,0,0,2298,301,427,607,215,1393,94,0,0
Sessions College for Professional Design,100.0,0,0,1604,429,0,225,0,0,0,0,0
Florida College of Natural Health-Miami,100.0,0,0,406,33,0,180,65,0,0,0,0
San Mateo County Community College District Office,100.0,0,0,17732,3367,2940,2699,2558,2212,791,0,0
Kaplan University-Mason City Campus,100.0,0,0,830,0,0,436,0,0,0,0,0
Sistema Universitario Ana G Mendez,100.0,0,132,17377,1694,1595,9683,3639,0,0,0,0
Remington College-Heathrow Campus,100.0,0,0,1061,119,0,627,65,0,0,118,0
Horizon University,100.0,0,0,72,0,0,43,29,0,0,0,0
Dallas County Community College District,100.0,0,0,26518,2617,5332,9997,5034,1589,476,0,0
Nevada System of Higher Education-System Office,100.0,0,0,13613,2854,5112,4359,804,0,0,0,0
College of Court Reporting Inc,100.0,0,0,800,0,50,400,0,0,0,0,0
ITT Technical Institute-Brooklyn Center,100.0,0,0,771,0,31,243,464,0,0,0,0
University of Phoenix-Connecticut,100.0,0,0,362,0,0,182,112,0,0,0,0
ITT Technical Institute-Bradenton,100.0,0,0,152,0,0,117,34,0,0,0,0
University of Phoenix-Idaho,100.0,0,0,333,0,0,333,0,0,0,0,0
Maricopa Community College System Office,100.0,0,0,30862,6039,5289,10562,5669,2144,665,0,0
University of Phoenix-Indiana,100.0,0,0,447,0,0,209,130,0,0,0,0
University of Phoenix-Mississippi,100.0,0,0,162,0,0,131,30,0,0,0,0
Carrington College-Administrative Office,100.0,0,0,10459,1479,1074,5730,1686,0,0,0,0
Academy of Natural Therapy Inc,100.0,0,0,132,72,0,0,30,0,0,0,0
ITT Technical Institute-Aurora,100.0,0,0,639,0,0,236,364,0,0,0,0
Mayo Graduate School,100.0,0,0,744,0,0,0,496,0,0,4556,0
Mayo Medical School,100.0,0,0,829,0,0,0,587,0,0,808,0
University of Phoenix-Iowa,100.0,0,0,260,0,0,229,31,0,0,0,0
CUNY System Office,100.0,0,0,83434,7906,20410,30274,11133,17322,0,0,0
University of North Carolina General Administration,100.0,0,0,28588,4377,5578,8417,3975,0,0,0,0
New York School of Interior Design,100.0,0,0,3514,173,244,1949,569,0,0,363,0
University of Houston-System Administration,100.0,0,0,6600,1179,0,4263,423,300,0,0,0
Lutheran Theological Seminary at Gettysburg,100.0,0,0,1411,397,138,316,125,0,0,143,289
University of Illinois University Administration,100.0,0,0,86794,22202,15105,39577,7944,219,0,0,0
ITT Technical Institute-Concord,100.0,0,0,773,0,38,264,436,0,0,0,0
East West College of Natural Medicine,100.0,0,0,447,50,0,227,170,0,0,0,0
Ohio College of Massotherapy Inc,100.0,0,0,141,0,0,70,25,0,0,33,0
University of Louisiana-System Administration,100.0,0,0,1793,178,0,1421,194,0,0,0,0
University of Maine-System Central Office,100.0,0,0,15888,3105,8264,1856,1620,128,0,0,0
University of Massachusetts-Central Office,100.0,0,0,38085,3839,15601,14178,1875,0,0,0,0
ITT Technical Institute-Chattanooga,100.0,0,0,688,0,40,266,380,0,0,0,0
Maine Maritime Academy,100.0,0,159,8496,683,654,1184,555,2245,280,0,0
University of Missouri-System Office,100.0,0,0,31449,4037,10764,10470,2297,1093,5579,0,0
ITT Technical Institute-Cedar Rapids,100.0,0,0,114,0,0,114,0,0,0,0,0
North Orange County Community College District,100.0,0,0,9686,608,2107,2678,3279,0,0,0,0
University of Nebraska-Central Administration System Office,100.0,0,0,16317,413,7320,6529,986,0,0,0,0
Mayo School of Health Sciences,100.0,0,0,698,0,0,0,376,0,0,80,0
University of Hawaii System Office,100.0,0,0,41277,12326,11572,10160,2728,1038,220,0,0
ITT Technical Institute-Albany,100.0,0,0,803,42,60,257,382,0,0,0,0
DeVry University-Utah,100.0,0,0,295,60,0,94,0,0,0,0,0
National American University-Albuquerque West,100.0,0,0,498,0,0,140,67,0,0,0,0
California Miramar University,100.0,0,0,369,48,35,131,9,0,0,0,0
Hussian College School of Art,100.0,0,0,365,99,0,75,41,0,0,0,0
Huntsville Bible College,100.0,0,30,119,0,0,0,59,0,0,19,0
Myotherapy Institute,100.0,0,0,37,0,0,37,0,0,0,0,0
California State University-Chancellors Office,100.0,0,0,49688,16436,15291,11970,2215,2003,0,0,0
National American University-Austin South,100.0,0,0,373,0,0,112,26,0,0,0,0
Mt Sierra College,100.0,0,0,2042,153,31,587,159,0,0,0,0
Cameron College,100.0,0,0,294,29,0,150,15,0,0,0,0
University of Wisconsin Extension,100.0,0,0,55206,6885,7269,7253,3430,687,0,0,0
Mississippi Community College Board,100.0,0,0,3084,216,146,1847,248,0,0,0,0
University of Wisconsin-System Administration,100.0,0,0,20246,5168,5055,8349,714,750,0,0,0
Michigan Jewish Institute,100.0,0,0,1579,0,87,748,678,0,0,482,0
Mid City College,100.0,0,0,80,0,0,0,0,0,0,0,0
California University of Management and Sciences,100.0,8,0,811,150,0,80,536,0,0,360,0
National American University-Centennial,100.0,0,0,418,0,0,124,25,0,0,0,0
National American University-Colorado Springs South,100.0,0,0,399,0,0,132,24,0,0,0,0
National American University-Ellsworth AFB Extension,100.0,0,0,194,0,0,115,0,0,0,0,0
Vermont State Colleges-Office of the Chancellor,100.0,0,0,2094,205,695,900,57,0,0,0,0
Vermont College of Fine Arts,100.0,0,0,1848,156,77,1298,267,0,0,243,53
Carolina College of Biblical Studies,100.0,0,0,173,0,0,122,0,0,0,2,0
Ventura County Community College System Office,100.0,0,0,6336,3546,874,990,678,54,9,0,0
National Career College,100.0,0,0,439,82,0,151,31,0,0,0,0
University of Puerto Rico-Central Administration,100.0,0,907,22137,2380,2681,6145,6354,0,3,0,0
National American University-Weldon Spring,100.0,0,0,410,0,0,133,26,0,0,0,0
National American University-Tigard,100.0,0,0,384,0,0,159,28,0,0,0,0
National American University-Rochester,100.0,0,0,302,0,0,69,28,0,0,0,0
National American University-Richardson,100.0,0,0,447,0,0,144,23,0,0,0,0
National American University-Lewisville,100.0,0,0,556,0,0,183,28,0,0,0,0
National American University-Lee's Summit,100.0,0,0,598,0,0,197,60,0,0,0,0
National American University-Houston,100.0,0,0,351,0,0,80,24,0,0,0,0
Acupuncture and Integrative Medicine College-Berkeley,100.0,0,0,530,0,0,307,0,0,0,0,0
National American University-Harold D. Buckingham Graduate School,100.0,0,0,1553,0,0,833,93,0,0,0,0
National Graduate School of Quality Management,100.0,0,0,625,0,0,234,96,0,0,47,0
Center for Advanced Studies On Puerto Rico and the Caribbean,100.0,0,0,393,35,0,162,102,0,0,0,0
Oregon University System,100.0,0,0,2369,983,0,708,320,0,0,0,0
ITT Technical Institute-DeSoto,100.0,0,0,891,0,31,258,562,0,0,0,0
DeVry University-Administrative Office,100.0,0,0,32761,7861,853,19705,904,0,0,0,0
Academy College,100.0,0,0,305,0,9,145,78,0,0,0,0
Lake Forest Graduate School of Management,100.0,0,0,3907,606,202,2014,548,0,0,0,0
Peralta Community College System Office,100.0,0,0,10354,2255,926,3911,1385,1411,0,0,0
Pennsylvania State University-World Campus,100.0,52,0,8430,0,1709,1520,563,0,0,0,0
ITT Technical Institute-Kansas City,100.0,0,0,777,0,40,270,424,0,0,0,0
Colorado School of Healing Arts,100.0,0,0,491,132,0,140,147,0,0,0,0
Pennsylvania State System of Higher Education-Central Office,100.0,0,0,12679,5118,494,6268,622,0,0,0,0
West Valley Mission Community College District Office,100.0,0,0,9061,1730,1630,1444,1588,4302,1479,0,0
Emperor's College of Traditional Oriental Medicine,100.0,0,0,717,90,0,359,77,0,0,0,0
Academy for Five Element Acupuncture,100.0,0,0,363,0,0,0,0,0,0,91,0
EDMC Central Administrative Office,100.0,0,0,37926,3902,584,6720,23377,0,0,0,0
Board of Trustees-Mississippi State Institutions of Higher Learning,100.0,0,0,6470,473,1011,3870,865,0,875,0,0
Midwives College of Utah,100.0,0,0,216,0,0,132,37,0,0,336,0
West Virginia Business College-Wheeling,100.0,0,0,324,45,0,104,80,0,0,0,0
Birthingway College of Midwifery,100.0,0,0,267,0,0,74,112,0,0,126,0
Professional Business College,100.0,0,0,483,145,31,256,50,0,0,581,0
Chamberlain College of Nursing-Administrative Office,100.0,0,0,19520,5016,407,10775,794,0,0,0,0
Kentucky Community and Technical College System,100.0,0,0,17731,3173,3139,7456,999,1433,0,0,0
Kentucky Mountain Bible College,100.0,0,0,151,6,9,20,36,0,0,0,0
Colorado State University-System Office,100.0,0,0,3045,955,0,598,308,0,0,0,0
Daoist Traditions College of Chinese Medical Arts,100.0,0,0,278,34,0,79,125,0,0,0,0
ITT Technical Institute-North Charleston,100.0,0,0,758,48,34,259,383,0,0,0,0
American Academy McAllister Institute of Funeral Service,100.0,0,0,977,84,0,655,187,0,0,271,0
ITT Technical Institute-Myrtle Beach,100.0,0,0,563,0,33,281,210,0,0,0,0
Rancho Santiago Community College District Office,100.0,0,0,11908,2315,2379,2095,3283,0,4571,0,0
ITT Technical Institute-Maumee,100.0,0,0,791,0,45,311,397,0,0,0,0
Bethel College,100.0,0,0,159,0,0,0,29,0,0,38,0
Daymar College-Jackson,100.0,0,0,256,0,0,51,0,0,0,0,0
Colorado School of Traditional Chinese Medicine,100.0,0,0,226,33,0,131,62,0,0,0,0
Daymar College-Madisonville,100.0,0,0,69,0,0,40,0,0,0,0,0
LIU-University Center Campus,100.0,0,0,12943,153,1626,8756,1807,0,0,0,0
ITT Technical Institute-Liverpool,100.0,0,0,698,0,33,276,343,0,0,0,0
Grossmont-Cuyamaca Community College District,100.0,0,0,5788,1478,1159,1414,1190,0,423,0,0
DeVry University-Maryland,100.0,0,0,168,0,0,93,0,0,0,0,0
Albany Medical College,100.0,0,0,60734,1710,723,15661,14871,0,0,734,75
Centro de Estudios Multidisciplinarios-Mayaguez,100.0,0,0,1191,250,0,681,149,0,0,0,0
Pardee RAND Graduate School,100.0,0,0,683,0,0,545,137,0,0,193,0
Pacific Rim Christian University,100.0,0,0,391,50,0,130,29,0,0,159,3
Longy School of Music of Bard College,100.0,0,0,1797,402,0,779,137,0,0,236,0
Los Angeles College of Music,100.0,0,0,741,41,0,233,55,0,0,0,0
Los Angeles Community College District Office,100.0,88,0,16930,3924,3667,1833,5808,1349,0,0,0
Pace Institute,100.0,0,0,114,0,0,114,0,0,0,0,0
Los Angeles ORT College-Van Nuys Campus,100.0,0,0,311,51,0,114,117,0,0,0,0
Los Rios Community College District Office,100.0,0,0,19192,3717,3562,3824,2801,1390,0,0,0
ITT Technical Institute-Durham,100.0,0,0,519,0,31,177,269,0,0,0,0
DeVry University-Michigan,100.0,0,0,645,0,0,82,0,0,0,0,0
Warner Pacific College Adult Degree Program,100.0,0,0,727,0,0,142,123,0,0,0,0
Elizabethtown College School of Continuing and Professional Studies,100.0,0,0,794,0,0,191,104,0,0,0,0
Academy of Chinese Culture and Health Sciences,100.0,0,0,392,36,0,160,161,0,0,114,0
Louisiana State University-System Office,100.0,0,0,2502,933,70,1071,324,0,0,0,0
University of Colorado System Office,100.0,0,0,35439,10484,8314,12304,1856,0,0,0,0
University of Arkansas System Office,100.0,0,0,5212,1646,0,1597,295,0,0,0,0
Columbia College-Hollywood,100.0,0,0,1751,272,234,331,80,0,0,482,69
University of Alaska System of Higher Education,100.0,0,0,19212,2975,4024,8026,2729,0,0,0,0
