UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
179256,"R",22,"R",825000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",35000,"R",4,"R",251349,"R",3,"R",111155,"R",1,"R",33000,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",154640,"Z",0,"Z",0,"R",8,"R",239856,"Z",0,"Z",0,"Z",0,"Z",0
179265,"R",108,"R",6821547,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",169849,"R",39,"R",3991472,"R",4,"R",257036,"R",13,"R",617386,"R",6,"R",199357,"Z",0,"Z",0,"R",6,"R",140284,"Z",0,"Z",0,"R",32,"R",1283623,"R",4,"R",162540,"Z",0,"Z",0
179308,"R",860,"R",40030263,"Z",0,"Z",0,"Z",0,"Z",0,"R",85,"R",3291693,"R",101,"R",8350657,"R",159,"R",7412646,"R",72,"R",3743802,"R",4,"R",196395,"R",1,"R",42728,"R",118,"R",3983956,"Z",0,"Z",0,"R",278,"R",10521925,"R",40,"R",2409291,"R",2,"R",77170
179317,"R",31,"R",1802442,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",111954,"R",5,"R",523711,"R",2,"R",128000,"R",2,"R",114147,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",837530,"R",2,"R",87100,"Z",0,"Z",0
179326,"R",205,"R",7642288,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",555258,"R",38,"R",2673490,"R",18,"R",663718,"R",11,"R",451809,"R",31,"R",1171217,"Z",0,"Z",0,"R",40,"R",932362,"Z",0,"Z",0,"R",47,"R",1095176,"R",3,"R",99258,"Z",0,"Z",0
179344,"R",86,"R",3211816,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",548222,"R",8,"R",582116,"R",3,"R",122822,"R",10,"R",442890,"R",15,"R",489806,"R",1,"R",38506,"R",12,"R",322965,"R",1,"R",36016,"R",23,"R",628473,"Z",0,"Z",0,"Z",0,"Z",0
179450,"R",11,"R",810986,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",538676,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",272310,"Z",0,"Z",0,"Z",0,"Z",0
179511,"R",20,"R",869100,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",248600,"R",6,"R",265000,"R",1,"R",43000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",185000,"R",3,"R",90000,"R",1,"R",37500,"Z",0,"Z",0
179539,"R",114,"R",4495880,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",594668,"Z",0,"Z",0,"R",4,"R",130199,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",407053,"Z",0,"Z",0,"R",88,"R",3363960,"Z",0,"Z",0,"Z",0,"Z",0
179548,"R",121,"R",4559323,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",228802,"R",16,"R",1315378,"R",4,"R",138302,"R",7,"R",282630,"R",6,"R",164125,"R",2,"R",111650,"R",33,"R",844923,"R",9,"R",326695,"R",33,"R",1070254,"R",4,"R",76564,"Z",0,"Z",0
179557,"R",696,"R",27600807,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",1431251,"R",54,"R",4882083,"R",102,"R",4532948,"R",28,"R",1409910,"R",101,"R",4301805,"R",10,"R",485983,"R",30,"R",920710,"R",9,"R",428514,"R",137,"R",3478468,"R",144,"R",4643197,"R",32,"R",1085938
179566,"R",1328,"R",48897495,"R",11,"R",751432,"Z",0,"Z",0,"R",172,"R",4820590,"R",88,"R",5393682,"R",127,"R",5629762,"R",288,"R",13115288,"Z",0,"Z",0,"R",32,"R",1864357,"R",196,"R",5157496,"R",9,"R",305757,"R",318,"R",8872849,"R",78,"R",2655829,"R",9,"R",330453
179645,"R",110,"R",4172443,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",843818,"R",24,"R",1219204,"R",3,"R",123019,"R",10,"R",374796,"R",15,"R",508166,"Z",0,"Z",0,"R",6,"R",178837,"R",4,"R",134786,"R",23,"R",681907,"R",4,"R",107910,"Z",0,"Z",0
179715,"R",71,"R",2607960,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",206957,"R",11,"R",825347,"R",9,"R",287849,"R",6,"R",208024,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",222498,"R",2,"R",57159,"R",26,"R",800126,"Z",0,"Z",0,"Z",0,"Z",0
179812,"R",116,"R",5237046,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",116,"R",5237046,"Z",0,"Z",0,"Z",0,"Z",0
179867,"R",2741,"R",163107516,"R",230,"R",11971492,"Z",0,"Z",0,"R",86,"R",4544070,"R",395,"R",44820283,"R",458,"R",28729118,"R",352,"R",19923041,"R",175,"R",10971124,"R",34,"R",2009354,"R",163,"R",5869124,"R",8,"R",386351,"R",672,"R",25280196,"R",162,"R",8250236,"R",6,"R",353127
179894,"R",729,"R",33774550,"Z",0,"Z",0,"Z",0,"Z",0,"R",159,"R",7033357,"R",130,"R",9682020,"R",47,"R",2495936,"R",48,"R",2329642,"R",90,"R",4095664,"R",2,"R",101379,"R",24,"R",772300,"Z",0,"Z",0,"R",212,"R",6734268,"R",17,"R",529984,"Z",0,"Z",0
179919,"R",30,"R",1237217,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",26939,"R",10,"R",625160,"Z",0,"Z",0,"R",2,"R",94321,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",490797,"Z",0,"Z",0,"Z",0,"Z",0
179946,"R",131,"R",5489546,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",1452257,"R",31,"R",2141368,"R",4,"R",195400,"R",6,"R",250500,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",452228,"Z",0,"Z",0,"R",33,"R",997793,"Z",0,"Z",0,"Z",0,"Z",0
179955,"R",152,"R",6639947,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",233160,"R",30,"R",2439031,"R",13,"R",561725,"R",5,"R",206550,"R",35,"R",1479137,"R",2,"R",75640,"R",26,"R",666108,"Z",0,"Z",0,"R",28,"R",775276,"R",6,"R",203320,"Z",0,"Z",0
179964,"R",161,"R",5850419,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",821479,"R",18,"R",1556300,"R",34,"R",1221685,"R",11,"R",364410,"R",1,"R",50000,"R",1,"R",32900,"R",10,"R",310501,"R",1,"R",25378,"R",39,"R",1023998,"R",23,"R",443768,"Z",0,"Z",0
180054,"R",78,"R",3187228,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",157010,"R",30,"R",1596662,"R",4,"R",172929,"R",4,"R",141057,"R",11,"R",386168,"Z",0,"Z",0,"R",9,"R",249974,"Z",0,"Z",0,"R",16,"R",483428,"Z",0,"Z",0,"Z",0,"Z",0
180106,"R",133,"R",6049037,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",2405938,"Z",0,"Z",0,"R",61,"R",2486428,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",588130,"Z",0,"Z",0,"R",12,"R",393938,"R",5,"R",174603,"Z",0,"Z",0
180151,"R",29,"R",1165520,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",47369,"R",4,"R",333534,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",170849,"Z",0,"Z",0,"R",18,"R",613768,"Z",0,"Z",0,"Z",0,"Z",0
180160,"R",44,"R",1545788,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",237687,"R",6,"R",399159,"R",1,"R",32559,"R",2,"R",61994,"R",8,"R",246747,"Z",0,"Z",0,"R",6,"R",157377,"Z",0,"Z",0,"R",13,"R",410265,"Z",0,"Z",0,"Z",0,"Z",0
180179,"R",318,"R",12956753,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",404414,"R",80,"R",4953374,"R",27,"R",923473,"R",20,"R",850377,"R",49,"R",1831193,"R",2,"R",64399,"R",45,"R",1337032,"R",10,"R",316823,"R",61,"R",1700815,"R",11,"R",493743,"R",3,"R",81110
180197,"R",137,"R",5855799,"Z",0,"Z",0,"Z",0,"Z",0,"R",47,"R",1682286,"R",22,"R",1698291,"R",5,"R",235038,"R",6,"R",260898,"R",12,"R",520492,"Z",0,"Z",0,"R",14,"R",472867,"Z",0,"Z",0,"R",31,"R",985927,"Z",0,"Z",0,"Z",0,"Z",0
180203,"R",35,"R",1496444,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",448294,"R",7,"R",503005,"R",3,"R",106219,"R",2,"R",65113,"R",3,"R",110748,"Z",0,"Z",0,"R",4,"R",106168,"Z",0,"Z",0,"R",4,"R",112772,"R",1,"R",44125,"Z",0,"Z",0
180212,"R",42,"R",1826348,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",48626,"R",8,"R",514357,"R",3,"R",121211,"R",1,"R",38172,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",987023,"R",4,"R",116959,"Z",0,"Z",0
180249,"R",76,"R",3150872,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",176901,"R",26,"R",1518481,"R",8,"R",281817,"R",8,"R",296020,"R",5,"R",197626,"Z",0,"Z",0,"R",6,"R",149261,"Z",0,"Z",0,"R",16,"R",447357,"R",3,"R",83409,"Z",0,"Z",0
180258,"R",103,"R",3516171,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",73663,"R",15,"R",1069378,"R",17,"R",529677,"R",5,"R",183338,"R",26,"R",788949,"R",3,"R",94950,"R",15,"R",292948,"Z",0,"Z",0,"R",16,"R",368556,"R",2,"R",52000,"R",2,"R",62712
180276,"R",52,"R",2045774,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",87358,"R",18,"R",967288,"R",7,"R",245202,"R",4,"R",154581,"R",2,"R",69902,"Z",0,"Z",0,"R",4,"R",100277,"R",2,"R",62090,"R",10,"R",272502,"R",3,"R",86574,"Z",0,"Z",0
180328,"R",67,"R",2061571,"R",6,"R",189979,"Z",0,"Z",0,"R",6,"R",194085,"R",3,"R",147441,"R",7,"R",231462,"R",7,"R",149282,"R",23,"R",752458,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",269901,"R",5,"R",126963,"Z",0,"Z",0
180373,"R",39,"R",1550684,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",50268,"R",16,"R",847345,"R",2,"R",71770,"R",2,"R",61500,"R",3,"R",127463,"Z",0,"Z",0,"R",9,"R",233909,"Z",0,"Z",0,"R",6,"R",158429,"Z",0,"Z",0,"Z",0,"Z",0
180416,"R",275,"R",11412362,"R",53,"R",3150277,"Z",0,"Z",0,"R",36,"R",1224594,"R",39,"R",2499000,"R",9,"R",307719,"R",16,"R",748370,"R",13,"R",567527,"Z",0,"Z",0,"R",57,"R",1241009,"R",1,"R",38480,"R",39,"R",1120851,"R",12,"R",514535,"Z",0,"Z",0
180461,"R",1755,"R",79781022,"R",45,"R",3221761,"R",138,"R",7559857,"R",69,"R",2542499,"R",303,"R",19710698,"R",148,"R",6473512,"R",373,"R",17341976,"R",90,"R",3905809,"R",28,"R",1591240,"R",248,"R",6845149,"R",7,"R",200660,"R",201,"R",6175781,"R",91,"R",3849980,"R",14,"R",362100
180489,"R",1377,"R",59775866,"R",55,"R",3262958,"R",28,"R",1758316,"R",70,"R",2688678,"R",305,"R",18337561,"R",94,"R",3392442,"R",200,"R",8369157,"R",80,"R",3592340,"R",46,"R",2358513,"R",175,"R",5193201,"R",11,"R",346753,"R",221,"R",6481534,"R",71,"R",3247809,"R",21,"R",746604
180522,"R",106,"R",4332606,"R",1,"R",70880,"Z",0,"Z",0,"R",28,"R",925403,"R",27,"R",1923616,"R",5,"R",161161,"R",5,"R",223483,"R",1,"R",27293,"Z",0,"Z",0,"R",9,"R",202248,"R",1,"R",11262,"R",14,"R",388001,"R",15,"R",399259,"Z",0,"Z",0
180595,"R",107,"R",4417108,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",353395,"R",23,"R",1580345,"R",11,"R",512188,"R",6,"R",231716,"R",21,"R",696634,"R",1,"R",32000,"R",11,"R",251240,"Z",0,"Z",0,"R",18,"R",510871,"R",4,"R",136920,"R",2,"R",111799
180647,"R",99,"R",4025155,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",309647,"R",31,"R",1755018,"Z",0,"Z",0,"R",7,"R",279073,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",371758,"Z",0,"Z",0,"R",41,"R",1309659,"Z",0,"Z",0,"Z",0,"Z",0
180692,"R",105,"R",3845363,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",80092,"R",37,"R",1767399,"R",8,"R",238201,"R",5,"R",180434,"R",11,"R",377719,"Z",0,"Z",0,"R",18,"R",437112,"R",2,"R",55838,"R",15,"R",414084,"R",5,"R",206500,"R",2,"R",87984
180814,"R",547,"R",25509084,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",631981,"R",108,"R",8154397,"R",81,"R",3286460,"R",72,"R",3374172,"R",73,"R",3571277,"R",2,"R",89734,"R",42,"R",1061914,"R",74,"R",3163604,"R",76,"R",2175545,"Z",0,"Z",0,"Z",0,"Z",0
180832,"R",69,"R",4405793,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",93584,"R",24,"R",2254706,"R",16,"R",928776,"R",5,"R",328007,"R",3,"R",141353,"Z",0,"Z",0,"R",4,"R",116463,"R",4,"R",160666,"R",9,"R",328990,"R",1,"R",53248,"Z",0,"Z",0
180878,"R",22,"R",1559126,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",52229,"R",13,"R",1184040,"R",1,"R",41995,"R",1,"R",50960,"R",2,"R",76315,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",153587,"Z",0,"Z",0,"Z",0,"Z",0
180902,"R",282,"R",13073652,"Z",0,"Z",0,"Z",0,"Z",0,"R",52,"R",2417449,"R",34,"R",2850865,"R",23,"R",1131408,"R",15,"R",726821,"R",30,"R",1348589,"R",1,"R",46322,"R",29,"R",903834,"Z",0,"Z",0,"R",79,"R",2811674,"R",16,"R",733668,"R",3,"R",103022
180948,"R",173,"R",6993504,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",906141,"R",24,"R",1766212,"R",17,"R",611346,"R",10,"R",489419,"R",23,"R",880033,"Z",0,"Z",0,"R",10,"R",316096,"Z",0,"Z",0,"R",21,"R",601451,"R",45,"R",1284883,"R",4,"R",137923
180984,"R",107,"R",5136063,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",154254,"R",33,"R",2142378,"R",9,"R",467541,"R",6,"R",285597,"R",26,"R",1092673,"R",3,"R",135125,"Z",0,"Z",0,"R",6,"R",184575,"R",20,"R",641805,"R",1,"R",32115,"Z",0,"Z",0
181002,"R",1036,"R",52273866,"Z",0,"Z",0,"Z",0,"Z",0,"R",109,"R",4754609,"R",202,"R",18395159,"R",42,"R",2163224,"R",90,"R",4364061,"R",60,"R",4115086,"R",13,"R",631097,"R",166,"R",4344726,"R",2,"R",71380,"R",310,"R",12015632,"R",27,"R",938288,"R",15,"R",480604
181020,"R",164,"R",6774341,"R",3,"R",111792,"Z",0,"Z",0,"R",13,"R",517817,"R",30,"R",2373116,"R",7,"R",289636,"R",8,"R",404243,"R",25,"R",1039345,"Z",0,"Z",0,"R",39,"R",854325,"Z",0,"Z",0,"R",29,"R",821589,"R",9,"R",341678,"R",1,"R",20800
181093,"R",33,"R",1346484,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",315984,"R",5,"R",381500,"R",6,"R",229000,"Z",0,"Z",0,"R",7,"R",238500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",181500,"Z",0,"Z",0,"Z",0,"Z",0
181127,"R",124,"R",4974846,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",2125301,"R",3,"R",151920,"R",6,"R",302997,"R",27,"R",940172,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",639658,"R",37,"R",814798,"Z",0,"Z",0
181215,"R",428,"R",17965404,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1208686,"R",77,"R",5723030,"R",21,"R",993625,"R",28,"R",1325157,"R",44,"R",1849868,"R",6,"R",272406,"R",73,"R",1984344,"Z",0,"Z",0,"R",110,"R",3409102,"R",26,"R",881323,"R",10,"R",317863
181242,"R",31,"R",1838006,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",233408,"R",9,"R",683247,"R",2,"R",99641,"Z",0,"Z",0,"R",12,"R",711139,"Z",0,"Z",0,"R",1,"R",49580,"Z",0,"Z",0,"R",2,"R",60991,"Z",0,"Z",0,"Z",0,"Z",0
181297,"R",55,"R",2955138,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",88275,"R",18,"R",1355598,"R",19,"R",858291,"R",4,"R",194272,"R",2,"R",102107,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",356595,"Z",0,"Z",0,"Z",0,"Z",0
181303,"R",489,"R",21894463,"Z",0,"Z",0,"Z",0,"Z",0,"R",47,"R",1821327,"R",64,"R",5162467,"R",34,"R",1792255,"R",44,"R",2174060,"R",43,"R",2166514,"R",2,"R",106094,"R",81,"R",2638258,"R",4,"R",165961,"R",143,"R",4662848,"R",27,"R",1204679,"Z",0,"Z",0
181312,"R",101,"R",4316564,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",651910,"R",13,"R",902315,"R",11,"R",534136,"R",11,"R",438584,"R",7,"R",312635,"Z",0,"Z",0,"R",12,"R",321224,"R",3,"R",117726,"R",19,"R",620040,"R",9,"R",372826,"R",1,"R",45168
181330,"R",89,"R",3245318,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",21719,"R",27,"R",1143488,"R",6,"R",361804,"R",3,"R",55714,"R",32,"R",1033521,"R",3,"R",76348,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",387017,"R",5,"R",165707,"Z",0,"Z",0
181376,"R",15,"R",574376,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",259113,"R",2,"R",92263,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",136000,"R",2,"R",51000,"R",1,"R",36000,"Z",0,"Z",0
181394,"R",868,"R",35139770,"R",17,"R",856981,"R",5,"R",393585,"R",33,"R",1312449,"R",173,"R",7721265,"R",71,"R",3635468,"R",81,"R",4478681,"R",85,"R",3812150,"R",8,"R",368892,"R",130,"R",3367700,"R",9,"R",236667,"R",224,"R",7550948,"R",27,"R",1109448,"R",5,"R",295536
181400,"R",38,"R",1912400,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",473771,"R",8,"R",590462,"R",2,"R",83500,"Z",0,"Z",0,"R",15,"R",671561,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",93106,"Z",0,"Z",0,"Z",0,"Z",0
181419,"R",19,"R",680706,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",135720,"R",5,"R",236938,"R",3,"R",97864,"R",1,"R",51506,"R",1,"R",25766,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",132912,"Z",0,"Z",0,"Z",0,"Z",0
181428,"R",1459,"R",81766076,"R",63,"R",6621783,"R",23,"R",1767522,"R",29,"R",1205234,"R",183,"R",20783537,"R",120,"R",6343590,"R",271,"R",13167990,"R",68,"R",3150429,"R",179,"R",8036596,"R",105,"R",4032827,"R",2,"R",90458,"R",309,"R",11332227,"R",79,"R",4040276,"R",28,"R",1193607
181446,"R",173,"R",7874142,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1004654,"R",21,"R",2042394,"R",29,"R",1385492,"R",11,"R",525844,"R",20,"R",827965,"R",5,"R",179115,"R",30,"R",756698,"Z",0,"Z",0,"R",25,"R",766743,"R",6,"R",247666,"R",4,"R",137571
181464,"R",3827,"R",212790491,"Z",0,"Z",0,"R",193,"R",12960366,"R",718,"R",35764302,"R",597,"R",61251409,"R",261,"R",12394466,"R",645,"R",29441219,"R",303,"R",16361064,"R",51,"R",2739657,"R",84,"R",3923832,"R",29,"R",1149059,"R",676,"R",24095436,"R",217,"R",9457840,"R",53,"R",3251841
181491,"R",203,"R",8950015,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",348922,"R",28,"R",2212673,"R",9,"R",443700,"R",16,"R",844201,"R",15,"R",724791,"Z",0,"Z",0,"R",36,"R",871619,"R",1,"R",48733,"R",82,"R",3098185,"R",9,"R",357191,"Z",0,"Z",0
181534,"R",115,"R",4994734,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",384464,"R",22,"R",1816181,"R",2,"R",94791,"R",4,"R",200229,"R",17,"R",750028,"R",3,"R",105848,"R",21,"R",539133,"Z",0,"Z",0,"R",26,"R",789037,"R",10,"R",315023,"Z",0,"Z",0
181543,"R",5,"R",204770,"Z",0,"Z",0,"R",1,"R",30910,"Z",0,"Z",0,"R",3,"R",122450,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",51410,"Z",0,"Z",0,"Z",0,"Z",0
181604,"R",89,"R",4447428,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",228104,"R",23,"R",1877123,"R",5,"R",283187,"R",4,"R",181643,"R",16,"R",570294,"Z",0,"Z",0,"R",9,"R",245130,"R",1,"R",41120,"R",21,"R",786254,"R",5,"R",234573,"Z",0,"Z",0
181640,"R",295,"R",14184406,"Z",0,"Z",0,"Z",0,"Z",0,"R",61,"R",3344190,"R",29,"R",2834915,"R",19,"R",856049,"R",17,"R",859061,"R",17,"R",840833,"Z",0,"Z",0,"R",65,"R",2264076,"R",12,"R",532796,"R",71,"R",2505554,"R",1,"R",42266,"R",3,"R",104666
181738,"R",94,"R",4194634,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",423036,"R",14,"R",776400,"R",14,"R",635544,"R",7,"R",357408,"R",6,"R",301176,"Z",0,"Z",0,"R",12,"R",529161,"Z",0,"Z",0,"R",23,"R",788389,"R",9,"R",383520,"Z",0,"Z",0
181747,"R",168,"R",13786058,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",5147272,"R",7,"R",411161,"R",92,"R",6425201,"R",13,"R",1006178,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",796246,"Z",0,"Z",0,"Z",0,"Z",0
181756,"R",22,"R",1201990,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",655516,"R",1,"R",80000,"R",2,"R",93459,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",48562,"R",4,"R",201288,"R",3,"R",123165,"Z",0,"Z",0,"Z",0,"Z",0
181765,"R",30,"R",1006986,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",35129,"R",6,"R",367312,"R",1,"R",37124,"R",1,"R",35683,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",231639,"R",2,"R",66345,"R",5,"R",138617,"R",3,"R",95137,"Z",0,"Z",0
181783,"R",240,"R",9835370,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",1433627,"R",30,"R",2370131,"R",14,"R",691868,"R",11,"R",512036,"R",25,"R",1182119,"R",3,"R",118786,"R",48,"R",1244624,"Z",0,"Z",0,"R",55,"R",1582077,"R",14,"R",495339,"R",6,"R",204763
181817,"R",111,"R",4799054,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",162019,"R",28,"R",2008136,"R",12,"R",547238,"R",7,"R",284674,"R",12,"R",418421,"Z",0,"Z",0,"R",9,"R",245892,"R",4,"R",115541,"R",31,"R",868590,"R",5,"R",148543,"Z",0,"Z",0
181853,"R",62,"R",2329644,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",272590,"R",6,"R",471566,"R",4,"R",118135,"R",3,"R",124330,"R",10,"R",337825,"Z",0,"Z",0,"R",9,"R",261942,"R",10,"R",403941,"R",13,"R",339315,"Z",0,"Z",0,"Z",0,"Z",0
181941,"R",25,"R",1217801,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45000,"R",8,"R",618450,"R",6,"R",193880,"R",2,"R",62400,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",211397,"R",3,"R",86674,"Z",0,"Z",0,"Z",0,"Z",0
182005,"R",633,"R",31648058,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1526263,"R",91,"R",8442348,"R",36,"R",1897120,"R",13,"R",657754,"R",52,"R",3017089,"R",6,"R",391992,"R",104,"R",3463287,"Z",0,"Z",0,"R",266,"R",10611038,"R",34,"R",1525472,"R",3,"R",115695
182111,"R",63,"R",3595295,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",50000,"R",14,"R",1266082,"R",1,"R",44000,"R",1,"R",45594,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",46,"R",2189619,"Z",0,"Z",0,"Z",0,"Z",0
182148,"R",64,"R",3020842,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",74208,"R",13,"R",891933,"R",5,"R",248131,"R",1,"R",49677,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",1756893,"Z",0,"Z",0,"Z",0,"Z",0
182281,"R",2017,"R",117404601,"Z",0,"Z",0,"Z",0,"Z",0,"R",259,"R",14685045,"R",107,"R",15797948,"R",174,"R",12619817,"R",294,"R",19381648,"R",236,"R",14774435,"R",28,"R",1971334,"R",324,"R",12037051,"R",3,"R",151623,"R",461,"R",19303022,"R",128,"R",6489011,"R",3,"R",193667
182290,"R",1502,"R",87706325,"R",34,"R",2556257,"Z",0,"Z",0,"R",42,"R",2420170,"R",70,"R",10635203,"R",190,"R",13051793,"R",193,"R",12137776,"R",238,"R",14831767,"R",22,"R",1393073,"R",164,"R",6354185,"Z",0,"Z",0,"R",442,"R",18756984,"R",106,"R",5531554,"R",1,"R",37563
