UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C016,F1C016,XF1C014,F1C014,XF1C017,F1C017,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C026,F1C026,XF1C024,F1C024,XF1C027,F1C027,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C036,F1C036,XF1C034,F1C034,XF1C037,F1C037,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C056,F1C056,XF1C054,F1C054,XF1C057,F1C057,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C066,F1C066,XF1C064,F1C064,XF1C067,F1C067,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C076,F1C076,XF1C074,F1C074,XF1C077,F1C077,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C086,F1C086,XF1C084,F1C084,XF1C087,F1C087,XF1C085,F1C085,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C116,F1C116,XF1C114,F1C114,XF1C117,F1C117,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C126,F1C126,XF1C124,F1C124,XF1C127,F1C127,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C136,F1C136,XF1C134,F1C134,XF1C137,F1C137,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C146,F1C146,XF1C144,F1C144,XF1C147,F1C147,XF1C145,F1C145,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C196,F1C196,XF1C194,F1C194,XF1C197,F1C197,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
420538,"R",8045761,"R",24945099,"R",479695,"R",25424794,"R",33470555,"R",788725,"R",361626,"R",1150351,"R",7986622,"R",618504,"R",8605126,"R",9755477,"R",16271355,"R",1247392,"R",0,"R",6196331,"R",23715078,"R",2934808,"R",2280289,"R",38285223,"R",2697363,"R",0,"R",46197683,"R",21252584,"R",0,"R",0,"R",1331779,"R",467637,"R",94147,"R",286500,"Z",0,"R",286500,"R",137918,"A",,"R",0,"A",,"R",216106,"R",2534087,"R",0,"R",5397038,"R",1333345,"R",4377300,"R",520747,"R",0,"R",162364,"R",3515,"R",45024,"R",11839333,"R",14373420,"Z",0,"R",742567,"Z",0,"R",49842,"R",792409,"R",15165829,"R",7373276,"R",2968760,"R",866773,"R",1091081,"R",1565194,"R",152154,"R",729314,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",434744,"R",72560,"R",13536,"R",58451,"R",83850,"R",8151,"R",198196,"R",658522,"R",195214,"R",55083,"R",97418,"R",139749,"R",13585,"R",157473,"R",1725682,"R",658036,"R",202179,"R",253287,"R",363349,"R",35321,"R",213510,"R",3018417,"R",1121995,"R",390650,"R",448123,"R",642847,"R",62492,"R",352310,"R",0,"Z",0,"Z",0,"R",-1948360,"Z",0,"Z",0,"R",1948360,"R",1687585,"R",1687585,"R",786509,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",786509,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6804,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6804,"R",15691539,"R",5016565,"R",1528221,"R",0,"R",2794989,"R",271703,"R",6080061,"R",15165829,"R",15691539,"R",-525710,"R",24240788,"R",0,"R",23715078,"R",4377300,"R",16000,"R",506373,"R",0,"R",247460,"R",236737,"R",5383870,"R",3040460,"R",655825,"R",3696285,"R",1687585,2 ,"A",,"A",
420556,"R",6933757,"R",31199390,"R",1944171,"R",33143561,"R",40077318,"R",1130277,"R",798912,"R",1929189,"R",18695201,"R",0,"R",18695201,"R",20624390,"R",16160171,"R",1161892,"R",0,"R",2130865,"R",19452928,"R",2310510,"Z",0,"R",34245432,"R",2016667,"R",0,"R",38572609,"R",7373219,"R",0,"R",0,"R",2310188,"R",791853,"R",691033,"R",15310,"Z",0,"R",15310,"R",366754,"A",,"Z",0,"A",,"R",2166613,"R",6341751,"Z",0,"R",4737108,"R",2408889,"R",1806940,"Z",0,"Z",0,"R",109005,"R",76336,"R",189877,"R",9328155,"R",15669906,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",15669906,"R",4862412,"R",2532444,"R",1055754,"R",506573,"R",426266,"R",341375,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",319900,"R",155679,"R",80390,"R",33328,"R",28044,"R",22459,"R",0,"R",1055936,"R",501698,"R",277526,"R",110009,"R",92569,"R",74134,"R",0,"R",1360159,"R",645627,"R",358097,"R",141703,"R",119239,"R",95493,"R",0,"R",2626712,"R",1263063,"R",675309,"R",273654,"R",230272,"R",184413,"R",1,"R",0,"Z",0,"Z",0,"R",-1077021,"Z",0,"Z",0,"R",1077021,"R",2198805,"R",2198805,"R",117308,"R",63144,"R",24598,"R",11754,"R",9891,"R",7921,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3591266,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3591266,"R",16132498,"R",5161655,"R",2471674,"R",0,"R",906281,"R",725795,"R",6867093,"R",15669906,"R",16132498,"R",-462592,"R",21021469,"R",-1105949,"R",19452928,"R",1806940,"R",62700,"R",152018,"R",76984,"R",126254,"R",0,"R",2224896,"R",26091,"Z",0,"R",26091,"R",2198805,1 ,"R",188034,"R",354215
420723,"R",5789895,"R",13446993,"R",1491097,"R",14938090,"R",20727985,"R",420997,"R",645251,"R",1066248,"R",9160000,"R",71955,"R",9231955,"R",10298203,"R",6400301,"R",271930,"R",0,"R",3757551,"R",10429782,"R",889979,"R",0,"R",13445709,"R",1099161,"R",42785,"R",15477634,"R",2030641,"R",0,"R",0,"R",492969,"R",473499,"R",444623,"R",278603,"R",278603,"R",0,"R",91290,"A",,"R",0,"A",,"R",263079,"R",2044063,"R",0,"R",1176365,"R",2155600,"R",953424,"R",119007,"R",0,"R",0,"R",254831,"R",7110,"R",4666337,"R",6710400,"R",0,"R",300000,"R",0,"R",0,"R",300000,"R",7010400,"R",1581847,"R",892089,"R",367510,"R",88797,"Z",0,"Z",0,"R",233451,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1203136,"R",405677,"R",187700,"R",67527,"Z",0,"Z",0,"R",542232,"R",406226,"R",217078,"R",119052,"R",22793,"Z",0,"Z",0,"R",47303,"R",1190502,"R",473903,"R",205719,"R",66804,"Z",0,"Z",0,"R",444076,"R",0,"R",68316,"R",28775,"R",-258131,"Z",0,"Z",0,"R",161040,"R",458616,"R",458616,"R",217617,"R",37620,"R",19092,"R",12210,"Z",0,"Z",0,"R",148695,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",848440,"R",20787,"R",108,"R",0,"R",404003,"R",423542,"R",0,"R",5906384,"R",2115470,"R",927956,"R",0,"R",404003,"R",423542,"R",2035413,"R",7010400,"R",5906384,"R",1104016,"R",9304874,"R",20892,"R",10429782,"R",943524,"R",9900,"R",119007,"R",0,"R",60033,"R",200186,"R",1332650,"R",788341,"R",85693,"R",874034,"R",458616,2 ,"A",,"A",
420802,"R",3267297,"Z",0,"Z",0,"Z",0,"R",3267297,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3267297,"R",3267297,"Z",0,"Z",0,"Z",0,"R",515616,"Z",0,"R",515616,"Z",0,"Z",0,"Z",0,"R",0,"R",53628,"R",0,"R",109082,"R",109082,"R",0,"R",0,"A",,"R",0,"A",,"R",2869497,"R",3032207,"R",0,"R",19208594,"R",349585,"R",316151,"R",4141237,"R",0,"R",0,"R",0,"R",5341837,"R",29357404,"R",32389611,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32389611,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9434943,"R",2515698,"R",780946,"R",0,"R",0,"R",0,"R",6138299,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9434943,"R",2515698,"R",780946,"R",0,"R",0,"R",0,"R",6138299,"R",32389611,"R",9434943,"R",22954668,"R",1347716,"R",-21035087,"R",3267297,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,2 ,"A",,"A",
421540,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",150097,"R",56175,"R",533077,"R",1365619,"R",1365619,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",2104968,"R",0,"R",0,"R",0,"R",215678,"R",0,"R",0,"R",0,"R",0,"R",0,"R",215678,"R",2320646,"A",,"A",,"A",,"R",0,"R",0,"R",2320646,"R",1265977,"R",665282,"R",210859,"R",226369,"R",0,"R",0,"R",163467,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38294,"R",20325,"R",7598,"R",7654,"R",0,"R",0,"R",2717,"R",216898,"R",7598,"R",43056,"R",43272,"R",0,"R",0,"R",122972,"R",96015,"R",40639,"R",11815,"R",20311,"R",0,"R",0,"R",23250,"R",0,"R",66202,"R",28708,"R",-297606,"R",0,"R",0,"R",202696,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",276660,"R",0,"R",107577,"R",0,"R",0,"R",0,"R",169083,"R",1893844,"R",800046,"R",409613,"R",0,"R",0,"R",0,"R",684185,"A",,"A",,"A",,"A",,"A",,"A",,"R",215678,"R",0,"R",0,"R",0,"R",0,"R",0,"R",215678,"R",215678,"R",0,"R",215678,"R",0,-2 ,"A",,"A",
421559,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",147355,"R",22470,"R",213231,"R",546248,"R",546248,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",929304,"R",0,"R",0,"R",0,"R",287571,"R",0,"R",0,"R",0,"R",0,"R",0,"R",287571,"R",1216875,"A",,"A",,"A",,"R",0,"R",0,"R",1216875,"R",974547,"R",540541,"R",171323,"R",129865,"R",0,"R",0,"R",132818,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38133,"R",18428,"R",6889,"R",4053,"R",0,"R",0,"R",8763,"R",180557,"R",104424,"R",39038,"R",23136,"R",0,"R",0,"R",13959,"R",90444,"R",35877,"R",10431,"R",11783,"R",0,"R",0,"R",32353,"R",0,"R",37979,"R",16469,"R",-168837,"R",0,"R",0,"R",114389,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",104365,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104365,"R",1388046,"R",737249,"R",244150,"R",0,"R",0,"R",0,"R",406647,"A",,"A",,"A",,"A",,"A",,"A",,"R",287571,"R",0,"R",0,"R",0,"R",0,"R",0,"R",287571,"R",287571,"R",0,"R",287571,"R",0,-2 ,"A",,"A",
421717,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",83198,"R",0,"R",151386,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",234584,"R",0,"R",0,"R",0,"R",128278,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128278,"R",362862,"A",,"A",,"A",,"R",0,"R",0,"R",362862,"R",207508,"R",163657,"R",43851,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",55978,"R",45795,"R",10183,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",263486,"R",209452,"R",54034,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",128278,"R",0,"R",151386,"R",0,"R",0,"R",0,"R",279664,"R",279664,"R",0,"R",279664,"R",0,-2 ,"A",,"A",
423652,"R",1925466,"R",29682173,"R",1691421,"R",31373594,"R",33299060,"R",1343844,"R",630349,"R",1974193,"R",17895846,"R",0,"R",17895846,"R",19870039,"R",12517173,"R",69179,"R",0,"R",842669,"R",13429021,"R",1949699,"R",0,"R",32919743,"R",1865025,"R",0,"R",36734467,"R",7052294,"R",0,"R",0,"R",1738183,"R",0,"R",0,"R",0,"R",0,"R",0,"R",202349,"A",,"R",0,"A",,"R",0,"R",1940532,"R",0,"R",1552878,"R",2370241,"R",747223,"R",0,"R",0,"R",1000,"R",12291,"R",0,"R",4683633,"R",6624165,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6624165,"R",3923355,"R",1553273,"R",699115,"R",166063,"R",743893,"R",327397,"R",433614,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",882096,"R",169956,"R",94767,"R",37336,"R",167251,"R",73609,"R",339177,"R",696703,"R",285875,"R",165707,"R",29489,"R",132099,"R",58139,"R",25394,"R",1221250,"R",361576,"R",188685,"R",51691,"R",231557,"R",101911,"R",285830,"R",0,"R",51463,"R",28762,"R",-287365,"Z",0,"Z",0,"R",207140,"R",0,"R",0,"R",65833,"R",8707,"R",6016,"R",2786,"R",12483,"R",5494,"R",30347,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6789237,"R",2430850,"R",1183052,"R",0,"R",1287283,"R",566550,"R",1321502,"R",6624165,"R",6789237,"R",-165072,"R",13877759,"R",-283666,"R",13429021,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,2 ,"A",,"A",
427991,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1554002,"R",122986,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",1676988,"R",0,"R",74740,"R",756411,"R",1183695,"R",52221,"R",0,"R",0,"R",0,"R",0,"R",2067067,"R",3744055,"A",,"A",,"A",,"R",0,"R",0,"R",3744055,"R",1924377,"R",998002,"R",269415,"R",343682,"R",0,"R",0,"R",313278,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1183695,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1183695,"R",580458,"R",447216,"R",124630,"R",8612,"R",0,"R",0,"R",0,"R",361402,"R",284399,"R",76367,"R",636,"R",0,"R",0,"R",0,"R",631172,"R",410283,"R",114392,"R",106497,"R",0,"R",0,"R",0,"R",0,"R",79046,"R",32360,"R",-459427,"R",0,"R",0,"R",348021,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4681104,"R",2218946,"R",617164,"R",0,"R",0,"R",0,"R",1844994,"A",,"A",,"A",,"A",,"A",,"A",,"R",1183695,"R",0,"R",52221,"R",0,"R",0,"R",0,"R",1235916,"R",1235916,"R",0,"R",1235916,"R",0,-2 ,"A",,"A",
428019,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",310651,"R",62749,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",373400,"Z",0,"R",1406597,"R",1834489,"R",228577,"R",343,"R",17115,"R",0,"Z",0,"R",0,"R",3487121,"R",3860521,"A",,"A",,"A",,"R",0,"R",0,"R",3860521,"R",2868403,"R",1322986,"R",184332,"R",459073,"R",277469,"Z",0,"R",624543,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",519665,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",519665,"R",87068,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",87068,"R",1322767,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1322767,"R",0,"Z",0,"Z",0,"R",-459073,"Z",0,"Z",0,"R",459073,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4797903,"R",1322986,"R",184332,"R",0,"R",277469,"R",0,"R",3013116,"A",,"A",,"A",,"A",,"A",,"A",,"R",228577,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",228577,"R",228577,"Z",0,"R",228577,"R",0,-2 ,"A",,"A",
428392,"R",9012010,"R",21592587,"R",474624,"R",22067211,"R",31079221,"R",647068,"R",1237662,"R",1884730,"R",5042190,"R",35956,"R",5078146,"R",6962876,"R",16120735,"R",401040,"R",0,"R",7594570,"R",24116345,"R",1767284,"R",4402588,"R",18993698,"R",3879425,"R",126921,"R",29169916,"R",7577329,"R",0,"R",0,"R",4184904,"R",908447,"R",49041,"R",111388,"R",111388,"R",0,"R",778926,"A",,"R",0,"A",,"R",0,"R",6032706,"R",0,"R",5509798,"R",1956444,"R",2931575,"R",224258,"R",0,"R",0,"R",72064,"R",89552,"R",10783691,"R",16816397,"R",0,"R",278925,"R",0,"R",0,"R",278925,"R",17095322,"R",5585962,"R",2574146,"R",952326,"R",362410,"R",588178,"R",91530,"R",1017372,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1217785,"R",577348,"R",202418,"R",79008,"R",128228,"R",19954,"R",210829,"R",2383550,"R",1158300,"R",513334,"R",135449,"R",219828,"R",34210,"R",322429,"R",3690401,"R",1198180,"R",570633,"R",241689,"R",392252,"R",61041,"R",1226606,"R",0,"R",252922,"R",151197,"R",-874311,"R",98448,"R",15320,"R",356424,"R",3130352,"R",3130352,"R",859360,"R",105533,"R",41198,"R",55755,"R",90487,"R",14080,"R",552307,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16867410,"R",5866429,"R",2431106,"R",0,"R",1517421,"R",236135,"R",6816319,"R",17095322,"R",16867410,"R",227912,"R",23883607,"R",4826,"R",24116345,"R",2792609,"R",62081,"R",224258,"R",0,"R",227232,"R",78686,"R",3384866,"R",254514,"Z",0,"R",254514,"R",3130352,1 ,"R",140883,"R",141883
428426,"R",257325261,"R",338544827,"R",111047916,"R",449592743,"R",706918004,"R",6781848,"R",31967359,"R",38749207,"R",502883025,"R",5224662,"R",508107687,"R",546856894,"R",64893262,"R",41510359,"Z",0,"R",53657489,"R",160061110,"Z",0,"R",0,"R",411385000,"R",24739000,"R",71496000,"R",507620000,"R",97579000,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"A",,"Z",0,"A",,"R",0,"R",0,"R",0,"R",4592162,"R",4394399,"R",0,"R",1503625,"R",0,"Z",0,"R",1133517,"R",920680,"R",12544383,"R",12544383,"R",195828,"R",0,"R",0,"R",0,"R",195828,"R",12740211,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2967000,"R",1455000,"R",487200,"R",73800,"Z",0,"Z",0,"R",951000,"R",2723750,"R",2309250,"R",357500,"R",21250,"Z",0,"Z",0,"R",35750,"R",202980,"R",144000,"R",40440,"R",2680,"Z",0,"Z",0,"R",15860,"R",63348359,"R",6576800,"R",3980000,"R",39200,"R",15312000,"R",31191979,"R",6248380,"R",0,"Z",0,"Z",0,"R",-136930,"Z",0,"Z",0,"R",136930,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69242089,"R",10485050,"R",4865140,"R",0,"R",15312000,"R",31191979,"R",7387920,"R",157293773,"R",150303160,"R",6990613,"R",184262476,"R",-31191979,"R",160061110,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,2 ,"A",,"A",
430795,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",751212,"R",84214,"R",35169,"R",0,"R",0,"R",0,"R",37141,"A",,"R",58600,"A",,"R",0,"R",966336,"R",106973,"R",845462,"R",653220,"R",598975,"R",10300,"R",0,"R",0,"R",122,"R",734,"R",2215786,"R",3182122,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3182122,"R",1124464,"R",845462,"R",279002,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",497049,"R",373719,"R",123330,"Z",0,"Z",0,"Z",0,"R",0,"R",49609,"R",34147,"R",13064,"Z",0,"Z",0,"Z",0,"R",2398,"R",382770,"R",59904,"R",19768,"Z",0,"Z",0,"Z",0,"R",303098,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",598840,"R",598840,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1705288,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1705288,"R",4358020,"R",1313232,"R",435164,"R",0,"R",0,"R",0,"R",2609624,"A",,"A",,"A",,"A",,"A",,"A",,"R",598975,"R",11835,"R",133574,"R",0,"R",20371,"R",0,"R",764755,"R",13543,"R",152372,"R",165915,"R",598840,2 ,"A",,"A",
