UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C016,F1C016,XF1C017,F1C017,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C026,F1C026,XF1C027,F1C027,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C036,F1C036,XF1C037,F1C037,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C056,F1C056,XF1C057,F1C057,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C066,F1C066,XF1C067,F1C067,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C076,F1C076,XF1C077,F1C077,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C086,F1C086,XF1C087,F1C087,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C116,F1C116,XF1C117,F1C117,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C126,F1C126,XF1C127,F1C127,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C136,F1C136,XF1C137,F1C137,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C146,F1C146,XF1C147,F1C147,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1C196,F1C196,XF1C197,F1C197,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
224110,"R",24326708,"R",25413435,"R",3197842,"R",28611277,"R",52937985,"R",655000,"R",4784751,"R",5439751,"R",6961241,"R",75351,"R",7036592,"R",12476343,"R",19404031,"R",1686788,"R",0,"R",19370823,"R",40461642,"R",1491594,"R",1006405,"R",30622272,"R",5001965,"R",0,"R",38122236,"R",11217207,"Z",0,"Z",0,"R",12585175,"R",3109181,"R",235678,"R",398822,"Z",0,"R",398822,"R",913861,"A",,"Z",0,"A",,"R",400978,"R",17643695,"R",0,"R",11269594,"R",2182708,"R",12538836,"R",548147,"R",0,"R",0,"R",46653,"R",8830,"R",26594768,"R",44238463,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44238463,"R",20503973,"R",11459821,"R",2582278,"R",684328,"R",3513088,"R",2123362,"R",141096,"R",168048,"R",59317,"R",13539,"R",10862,"R",48386,"R",33704,"R",2240,"R",818468,"R",379843,"R",82486,"R",32587,"R",215721,"R",101112,"R",6719,"R",2970529,"R",1768316,"R",403627,"R",97761,"R",377331,"R",303337,"R",20157,"R",3331352,"R",1834441,"R",401142,"R",108624,"R",627708,"R",337041,"R",22396,"R",5205085,"R",1730520,"R",392736,"R",152073,"R",2426543,"R",471858,"R",31355,"R",0,"R",444588,"R",107675,"Z",0,"R",2818151,"R",-3370414,"Z",0,"R",8135579,"R",8135579,"R",830649,"R",94051,"R",37338,"Z",0,"R",699260,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41963683,"R",17770897,"R",4020821,"R",1086235,"R",18861767,"R",0,"R",223963,"R",44238463,"R",41963683,"R",2274780,"R",38186862,"R",0,"R",40461642,"R",12341046,"R",197790,"R",548147,"R",0,"R",42876,"R",1620208,"R",14750067,"R",6383115,"R",231373,"R",6614488,"R",8135579,1 ,"R",5355037,"R",6419775
224147,"R",49758362,"R",202523451,"R",87398584,"R",289922035,"R",339680397,"R",0,"R",40068912,"R",40068912,"R",0,"R",2593701,"R",2593701,"R",42662613,"R",217429100,"R",10371218,"R",7059700,"R",62157766,"R",297017784,"R",6021625,"R",31858117,"R",247999627,"R",35111919,"R",7965951,"R",328957239,"R",113345549,"R",1817409,"R",0,"R",55857762,"R",11430402,"R",5469021,"R",4252964,"R",2524602,"R",1728362,"R",4561040,"R",0,"R",0,"R",0,"R",3763042,"R",85334231,"R",0,"R",55001916,"R",0,"R",15685469,"R",0,"R",0,"R",5504005,"R",1178319,"R",3251885,"R",80621594,"R",165955825,"R",0,"R",220971,"R",477977,"R",53101033,"R",53799981,"R",219755806,"R",53947657,"R",31295180,"R",6392673,"R",7640011,"R",4179070,"R",4440723,"R",0,"R",15166411,"R",6642907,"R",1418899,"R",1621716,"R",4540274,"R",942615,"Z",0,"R",4646823,"R",1784273,"R",343560,"R",435590,"R",1830215,"R",253185,"Z",0,"R",21138095,"R",9303974,"R",2393947,"R",2271355,"R",5848604,"R",1320215,"R",0,"R",12356783,"R",5122292,"R",1256249,"R",1250492,"R",4000907,"R",726843,"R",0,"R",12736176,"R",5480100,"R",1343859,"R",1337842,"R",3796760,"R",777615,"R",0,"R",0,"R",2872400,"R",797089,"R",0,"R",5684671,"R",-9354160,"R",0,"R",15697459,"R",15697459,"R",17994261,"R",6293000,"R",1459086,"R",1536294,"R",7812917,"R",892964,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23016414,"R",0,"R",0,"R",0,"R",23016414,"R",0,"R",0,"R",176700079,"R",68794126,"R",15405362,"R",16093300,"R",76407291,"R",0,"R",0,"R",219755806,"R",176700079,"R",43055727,"R",253962057,"R",0,"R",297017784,"R",15665359,"R",682765,"R",4667024,"R",0,"R",1346620,"R",7960296,"R",30322064,"R",14624605,"R",0,"R",14624605,"R",15697459,1 ,"R",8833098,"R",9617919
224253,"R",23269178,"R",41722540,"R",151120245,"R",192842785,"R",216111963,"R",943206,"R",32546764,"R",33489970,"R",20929618,"R",2822175,"R",23751793,"R",57241763,"R",28726709,"R",-1887590,"R",0,"R",132031081,"R",158870200,"R",4155607,"R",0,"R",61147859,"R",26541357,"R",1662271,"R",93507094,"R",47925464,"R",0,"R",0,"R",4213370,"R",1085855,"R",146236,"R",279020,"R",0,"R",279020,"R",1590214,"A",,"R",0,"A",,"R",295245,"R",7609940,"R",0,"R",5302590,"R",10727867,"R",0,"R",0,"R",0,"R",334937,"R",1860064,"R",71172,"R",18296630,"R",25906570,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25906570,"R",901785,"R",387081,"R",37429,"R",0,"R",340124,"R",117520,"R",19631,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",614,"R",0,"R",0,"R",0,"R",521,"R",80,"R",13,"R",579255,"R",366260,"R",82590,"R",0,"R",42307,"R",75488,"R",12610,"R",2571701,"R",1573098,"R",350045,"R",30728,"R",227474,"R",335142,"R",55214,"R",26652576,"R",16270667,"R",4555136,"R",1818756,"R",0,"R",3473343,"R",534674,"R",0,"R",663981,"R",100568,"R",2224369,"R",1231014,"R",-4271165,"R",51233,"R",0,"R",0,"R",2068704,"R",747567,"R",476072,"R",34986,"R",496329,"R",269592,"R",44158,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",740596,"R",0,"R",0,"R",0,"R",740596,"R",0,"R",0,"R",33515231,"R",20008654,"R",5601840,"R",4108839,"R",3078365,"R",0,"R",717533,"R",25906570,"R",33515231,"R",-7608661,"R",166478861,"R",0,"R",158870200,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1 ,"R",5488414,"R",5478148
224350,"R",44503344,"R",161650278,"R",22712094,"R",184362372,"R",228865716,"R",7014739,"R",16989677,"R",24004416,"R",102831178,"R",4752533,"R",107583711,"R",131588127,"R",60565482,"R",11932909,"Z",0,"R",24779198,"R",97277589,"R",17099376,"R",459498,"R",181678351,"R",36668838,"R",2308972,"R",238215035,"R",76564757,"Z",0,"Z",0,"R",14874912,"R",3657769,"R",1480295,"R",1779174,"R",1779174,"Z",0,"R",1606639,"A",,"Z",0,"A",,"R",1233891,"R",24632680,"Z",0,"R",20928729,"R",44521137,"R",13113471,"Z",0,"Z",0,"R",120517,"R",347282,"R",155367,"R",79186503,"R",103819183,"R",0,"R",0,"R",0,"R",0,"R",0,"R",103819183,"R",43878254,"R",24747185,"R",8550889,"R",2936854,"R",1177004,"R",4067338,"R",2398984,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31785,"R",21013,"R",2466,"R",2127,"R",1496,"R",2946,"R",1737,"R",6147217,"R",2898870,"R",1154384,"R",411445,"R",776605,"R",569822,"R",336091,"R",13880443,"R",5269778,"R",1899001,"R",929044,"R",3737065,"R",1286661,"R",758894,"R",19651403,"R",6518948,"R",2726958,"R",1315305,"R",6194172,"R",1821606,"R",1074414,"R",0,"R",726699,"R",375312,"Z",0,"R",6646362,"R",-7748373,"Z",0,"R",5740915,"R",5740915,"R",1523470,"R",574783,"R",2175,"Z",0,"R",946512,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",113712,"R",12075,"R",0,"R",0,"R",101637,"R",0,"R",0,"R",90967199,"R",40769351,"R",14711185,"R",5594775,"R",25321768,"R",0,"R",4570120,"R",103819183,"R",90967199,"R",12851984,"R",84425605,"R",0,"R",97277589,"R",11904541,"R",10599743,"R",1480295,"R",1779174,"Z",0,"R",0,"R",25763753,"R",11783018,"R",8239820,"R",20022838,"R",5740915,1 ,"R",9364251,"R",10889791
224545,"R",15015881,"R",97380156,"R",25950359,"R",123330515,"R",138346396,"R",0,"R",2887158,"R",2887158,"R",0,"R",309810,"R",309810,"R",3196968,"R",102145973,"R",7381,"R",3842139,"R",29153935,"R",135149428,"R",4575858,"R",19156274,"R",91485341,"R",2715741,"R",0,"R",117933214,"R",20495159,"R",0,"R",4662424,"R",6455156,"R",507467,"R",480336,"R",95700,"R",41000,"R",54700,"R",1322552,"R",0,"R",0,"R",0,"R",409229,"R",9270440,"R",0,"R",16900162,"R",0,"R",3061305,"R",0,"R",0,"R",1374970,"R",1005752,"R",103621,"R",22445810,"R",31716250,"R",1307907,"R",0,"R",85616,"R",392282,"R",1785805,"R",33502055,"R",12845302,"R",6305646,"R",1651105,"R",3080270,"R",678071,"R",1130210,"R",0,"R",221207,"R",116429,"R",13722,"R",56875,"R",13313,"R",20868,"R",0,"R",45855,"R",12109,"R",1258,"R",5916,"R",24401,"R",2171,"R",0,"R",2653474,"R",1029713,"R",186041,"R",503008,"R",750149,"R",184563,"R",0,"R",2551399,"R",1106652,"R",237758,"R",540592,"R",468043,"R",198354,"R",0,"R",5255481,"R",1726336,"R",410491,"R",843304,"R",1965926,"R",309424,"R",0,"R",0,"R",615498,"R",140214,"R",0,"R",1163618,"R",-1919330,"R",0,"R",2854433,"R",2854433,"R",1402185,"R",411410,"R",94883,"R",200971,"R",621181,"R",73740,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6361719,"R",0,"R",0,"R",0,"R",6361719,"R",0,"R",0,"R",34191055,"R",11323793,"R",2735472,"R",5230936,"R",14900854,"R",0,"R",0,"R",33502055,"R",34191055,"R",-689000,"R",122372435,"R",13465993,"R",135149428,"R",3057445,"R",217574,"R",603641,"R",1058126,"R",552728,"R",0,"R",5489514,"R",2516013,"R",119068,"R",2635081,"R",2854433,1 ,"R",3646469,"R",3849520
224554,"R",43290571,"R",101310721,"R",113769130,"R",215079851,"R",258370422,"R",0,"R",41757780,"R",41757780,"R",0,"R",18046231,"R",18046231,"R",59804011,"R",107279928,"R",3441613,"R",1239412,"R",86605458,"R",198566411,"R",3997165,"R",6785093,"R",174350865,"R",18802923,"R",1747548,"R",205683594,"R",98556160,"R",0,"R",0,"R",59673882,"R",5572944,"R",3742231,"R",910452,"Z",0,"R",910452,"R",11495897,"R",0,"R",0,"R",0,"R",2606858,"R",84002264,"R",0,"R",41051313,"R",0,"R",15202794,"R",0,"R",0,"R",1880086,"R",4952870,"R",48220,"R",63135283,"R",147137547,"R",5193232,"R",0,"R",0,"R",13059110,"R",18252342,"R",165389889,"R",54535740,"R",30316842,"R",8286039,"R",3968531,"R",5804642,"R",6052906,"R",106780,"R",2403044,"R",968047,"R",147878,"R",174868,"R",840833,"R",266713,"R",4705,"R",2206494,"R",1004282,"R",175216,"R",160565,"R",617213,"R",244898,"R",4320,"R",13868855,"R",5002825,"R",1167268,"R",1009228,"R",5123079,"R",1539300,"R",27155,"R",10818397,"R",4934451,"R",978957,"R",787248,"R",2895828,"R",1200731,"R",21182,"R",13659802,"R",5592182,"R",1325187,"R",994015,"R",4205575,"R",1516097,"R",26746,"R",0,"R",3957387,"R",1115677,"R",0,"R",5747581,"R",-10820645,"R",0,"R",13299462,"R",13299462,"R",18869664,"R",5759643,"R",1201944,"R",0,"R",11908077,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12900829,"R",0,"R",0,"R",0,"R",12900829,"R",0,"R",0,"R",142562287,"R",57535659,"R",14398166,"R",7094455,"R",63343119,"R",0,"R",190888,"R",165389889,"R",142562287,"R",22827602,"R",175910756,"R",-171947,"R",198566411,"R",15202794,"R",1916985,"R",4348032,"R",0,"R",10427007,"R",0,"R",31894818,"R",15591690,"R",3003666,"R",18595356,"R",13299462,1 ,"R",14713320,"R",15199335
224572,"R",15034358,"R",82339012,"R",10754072,"R",93093084,"R",108127442,"R",3146053,"R",14813790,"R",17959843,"R",52496268,"R",0,"R",52496268,"R",70456111,"R",32111381,"R",0,"R",0,"R",5559950,"R",37671331,"R",7724673,"R",0,"R",107931825,"R",8733927,"R",2058640,"R",126449065,"R",38172178,"R",0,"R",0,"R",6542526,"R",1390079,"R",576743,"R",0,"R",0,"R",0,"R",510936,"A",,"R",215003,"A",,"R",336260,"R",9571547,"R",0,"R",15125219,"R",19180529,"R",17649114,"R",0,"R",0,"R",33725,"R",4396,"R",13099,"R",52006082,"R",61577629,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61577629,"R",27894901,"R",16829273,"R",3488125,"R",170901,"R",1868017,"R",4212728,"R",1325857,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",255630,"R",166939,"R",20252,"R",0,"R",17595,"R",38606,"R",12238,"R",2964951,"R",1621572,"R",335986,"R",67577,"R",353906,"R",447771,"R",138139,"R",6170859,"R",2961753,"R",633631,"R",26767,"R",1322850,"R",931932,"R",293926,"R",6341571,"R",2986454,"R",617276,"R",83380,"R",1397841,"R",957713,"R",298907,"R",0,"R",879457,"R",112431,"R",2418953,"R",3168152,"R",-6827608,"R",248615,"R",14109989,"R",14109989,"R",1581615,"R",567428,"R",120734,"R",1411,"R",577542,"R",238858,"R",75642,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59319516,"R",26012876,"R",5328435,"R",2768989,"R",22815892,"R",0,"R",2393324,"R",61577629,"R",59319516,"R",2258113,"R",35413218,"R",0,"R",37671331,"R",17334461,"R",457328,"R",564692,"R",0,"R",0,"R",634317,"R",18990798,"R",4880809,"R",0,"R",4880809,"R",14109989,2 ,"A",,"A",
224615,"R",15361127,"R",73210800,"R",16672516,"R",89883316,"R",105244443,"R",3490771,"R",15431292,"R",18922063,"R",58335863,"R",0,"R",58335863,"R",77257926,"R",21626861,"R",0,"R",0,"R",6359656,"R",27986517,"R",9077780,"R",0,"R",108755892,"R",14703104,"R",1989677,"R",134526453,"R",50577190,"R",0,"R",0,"R",4221894,"R",4506288,"R",2796542,"R",1472733,"R",0,"R",1472733,"R",575067,"A",,"R",94350,"A",,"R",653736,"R",14320610,"R",0,"R",18222554,"R",27042284,"R",17153686,"R",0,"R",0,"R",2462,"R",4619,"R",0,"R",62425605,"R",76746215,"R",0,"R",0,"R",0,"R",0,"R",0,"R",76746215,"R",31819690,"R",17699193,"R",4246557,"R",321248,"R",3791224,"R",4486570,"R",1274898,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8948011,"R",1751749,"R",319956,"R",8259,"R",5243991,"R",1261668,"R",362388,"R",2490882,"R",1337182,"R",319046,"R",87414,"R",299164,"R",351214,"R",96862,"R",6681388,"R",3268891,"R",772764,"R",8952,"R",1418247,"R",942074,"R",270460,"R",9168160,"R",4225789,"R",976960,"R",217281,"R",2093973,"R",1292709,"R",361448,"R",0,"R",931617,"R",150780,"R",3029849,"R",4083558,"R",-8451703,"R",255899,"R",13338470,"R",13338470,"R",833110,"R",205088,"R",35662,"R",3530,"R",437752,"R",117468,"R",33610,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18955,"R",0,"R",0,"R",0,"R",18955,"R",0,"R",0,"R",73298666,"R",29419509,"R",6821725,"R",3676533,"R",30725334,"R",0,"R",2655565,"R",76746215,"R",73298666,"R",3447549,"R",24538968,"R",0,"R",27986517,"R",16855307,"R",282392,"R",463949,"R",0,"R",0,"R",523208,"R",18124856,"R",4786386,"R",0,"R",4786386,"R",13338470,2 ,"A",,"A",
224642,"R",123947644,"R",123901397,"R",786314,"R",124687711,"R",248635355,"R",3764660,"R",57110488,"R",60875148,"R",58750789,"R",3922642,"R",62673431,"R",123548579,"R",76631932,"R",21450792,"R",740985,"R",26263067,"R",125086776,"R",22553990,"Z",0,"R",137631894,"R",28008460,"R",3804958,"R",191999302,"R",68097905,"Z",0,"Z",0,"R",20414460,"R",4979369,"R",4034558,"R",637984,"Z",0,"R",637984,"R",2149564,"A",,"Z",0,"A",,"R",1956063,"R",34171998,"Z",0,"R",38364441,"R",42055081,"R",67420731,"R",339489,"Z",0,"R",0,"R",141792,"R",0,"R",148321534,"R",182493532,"R",0,"R",0,"R",0,"R",0,"R",0,"R",182493532,"R",64028345,"R",43224677,"R",8987286,"R",2441764,"R",4357410,"R",3539603,"R",1477605,"R",46990,"R",29208,"R",3301,"Z",0,"R",14481,"Z",0,"Z",0,"R",6472326,"R",3613346,"R",753252,"R",239389,"R",1374456,"R",347020,"R",144863,"R",20509049,"R",12859603,"R",2671707,"R",813921,"R",2491415,"R",1179868,"R",492535,"R",11215688,"R",7303158,"R",1517523,"R",430900,"R",1078717,"R",624636,"R",260754,"R",22660679,"R",11800746,"R",2508040,"R",861799,"R",5719316,"R",1249271,"R",521507,"R",0,"R",2167710,"R",446538,"Z",0,"R",4326150,"R",-6940398,"Z",0,"R",44001068,"R",44001068,"R",3008770,"R",437801,"R",76631,"Z",0,"R",2494338,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2614248,"R",0,"R",0,"R",0,"R",2614248,"R",0,"R",0,"R",174557163,"R",81436249,"R",16964278,"R",4787773,"R",68471599,"R",0,"R",2897264,"R",182493532,"R",174557163,"R",7936369,"R",117150407,"R",0,"R",125086776,"R",64431531,"R",8621746,"R",4618311,"R",542087,"Z",0,"R",1232138,"R",79445813,"R",35444745,"R",0,"R",35444745,"R",44001068,1 ,"R",738681,"R",740985
224891,"R",2573047,"R",13997563,"R",765431,"R",14762994,"R",17336041,"R",1998931,"R",0,"R",1998931,"R",2380452,"R",0,"R",2380452,"R",4379383,"R",11482158,"R",880475,"R",0,"R",594025,"R",12956658,"R",5825043,"R",2026420,"R",15904862,"R",2435575,"R",0,"R",26191900,"R",12194337,"R",0,"R",0,"R",619626,"R",0,"R",221298,"R",466171,"R",466171,"R",0,"R",764988,"A",,"R",61534,"A",,"R",0,"R",2133617,"R",0,"R",2595720,"R",1382564,"R",2148755,"R",0,"R",0,"R",568559,"R",23282,"R",23415,"R",6742295,"R",8875912,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8875912,"R",3997926,"R",2408908,"R",731449,"Z",0,"R",857569,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",216331,"R",50638,"R",16013,"Z",0,"R",149680,"Z",0,"Z",0,"R",665594,"R",415840,"R",150951,"Z",0,"R",98803,"Z",0,"Z",0,"R",1545312,"R",658093,"R",254689,"Z",0,"R",246999,"R",385531,"Z",0,"R",0,"R",294211,"R",91320,"Z",0,"R",0,"R",-385531,"Z",0,"R",132499,"R",132499,"R",1208774,"R",200237,"R",65171,"Z",0,"R",943366,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1469099,"R",0,"R",0,"R",732629,"R",612300,"R",0,"R",124170,"R",9235535,"R",4027927,"R",1309593,"R",732629,"R",3041216,"R",0,"R",124170,"R",8875912,"R",9235535,"R",-359623,"R",13482506,"R",-166225,"R",12956658,"R",1734052,"R",0,"R",221298,"R",466171,"R",0,"R",0,"R",2421521,"R",1911853,"R",377169,"R",2289022,"R",132499,1 ,"R",1034205,"R",1169814
224961,"R",14628818,"R",11684267,"R",5984295,"R",17668562,"R",32297380,"R",645000,"R",2721164,"R",3366164,"R",1355000,"R",301859,"R",1656859,"R",5023023,"R",14747932,"R",893184,"R",0,"R",11633241,"R",27274357,"R",3243802,"R",2566963,"R",13902188,"R",5013161,"R",1819863,"R",26545977,"R",9798045,"Z",0,"Z",0,"R",2523914,"R",1268894,"R",167032,"R",390173,"Z",0,"R",390173,"R",220304,"A",,"Z",0,"A",,"R",96535,"R",4666852,"Z",0,"R",4039458,"R",9483072,"R",4189383,"Z",0,"Z",0,"R",0,"R",26533,"R",48567,"R",17787013,"R",22453865,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22453865,"R",7747581,"R",4257705,"R",1068725,"R",402712,"R",794490,"R",1223949,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",46570,"R",26035,"R",2458,"R",2462,"R",8131,"R",7484,"Z",0,"R",1594516,"R",871891,"R",250150,"R",82467,"R",139368,"R",250640,"Z",0,"R",3107949,"R",1520508,"R",411723,"R",143817,"R",594805,"R",437096,"Z",0,"R",4217943,"R",1562797,"R",535220,"R",147816,"R",1522858,"R",449252,"Z",0,"R",0,"R",417873,"R",175880,"Z",0,"R",1797708,"R",-2391461,"Z",0,"R",3007795,"R",3007795,"R",577450,"R",80150,"R",38391,"R",7581,"R",428288,"R",23040,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",125212,"R",0,"R",0,"R",0,"R",30621,"R",0,"R",94591,"R",20425016,"R",8736959,"R",2482547,"R",786855,"R",8324064,"R",0,"R",94591,"R",22453865,"R",20425016,"R",2028849,"R",25245508,"R",0,"R",27274357,"R",3980380,"R",82771,"R",167032,"Z",0,"R",390173,"R",406016,"R",5026372,"R",1819028,"R",199549,"R",2018577,"R",3007795,2 ,"A",,"A",
225070,"R",29716593,"R",68964140,"R",2193474,"R",71157614,"R",100874207,"R",2656729,"R",2806669,"R",5463398,"R",52146398,"R",146497,"R",52292895,"R",57756293,"R",15297786,"R",2713289,"R",0,"R",25106839,"R",43117914,"R",1251740,"R",6829202,"R",67175884,"R",7776562,"R",178045,"R",83211433,"R",14247294,"Z",0,"Z",0,"R",4923045,"R",1833206,"R",1365458,"Z",0,"Z",0,"Z",0,"R",1700829,"A",,"R",49346,"A",,"R",428060,"R",10299944,"Z",0,"R",9002532,"R",12578742,"R",11187966,"Z",0,"Z",0,"R",0,"R",92886,"R",0,"R",32862126,"R",43162070,"Z",0,"Z",0,"Z",0,"R",10000,"R",10000,"R",43172070,"R",17737580,"R",8739943,"R",2634018,"R",1229027,"R",1861633,"R",1897843,"R",1375116,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",845010,"R",355548,"R",128795,"R",58516,"R",146321,"R",90359,"R",65471,"R",2026880,"R",867268,"R",243019,"R",140517,"R",401872,"R",216984,"R",157220,"R",2888716,"R",1405039,"R",393618,"R",200227,"R",356618,"R",309187,"R",224027,"R",5224809,"R",1650466,"R",462285,"R",362041,"R",1785885,"R",559057,"R",405075,"R",0,"R",600774,"R",201755,"Z",0,"R",2270901,"R",-3073430,"Z",0,"R",6510510,"R",6510510,"R",3589818,"R",447983,"R",153266,"Z",0,"R",2988569,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38823323,"R",14067021,"R",4216756,"R",1990328,"R",16322309,"R",0,"R",2226909,"R",43172070,"R",38823323,"R",4348747,"R",38769167,"R",0,"R",43117914,"R",11027342,"R",171395,"R",362305,"Z",0,"Z",0,"R",1413049,"R",12974091,"R",4527144,"R",1936437,"R",6463581,"R",6510510,1 ,"R",8652029,"R",9857116
