UNITID,ARANK,XSATOTLT,SATOTLT,XSATOTLM,SATOTLM,XSATOTLW,SATOTLW,XSA09MCT,SA09MCT,XSA09MCM,SA09MCM,XSA09MCW,SA09MCW,XSA10MCT,SA10MCT,XSA10MCM,SA10MCM,XSA10MCW,SA10MCW,XSA11MCT,SA11MCT,XSA11MCM,SA11MCM,XSA11MCW,SA11MCW,XSA12MCT,SA12MCT,XSA12MCM,SA12MCM,XSA12MCW,SA12MCW,XSAMNTHT,SAMNTHT,XSAMNTHM,SAMNTHM,XSAMNTHW,SAMNTHW,XSAOUTLT,SAOUTLT,XSAOUTLM,SAOUTLM,XSAOUTLW,SAOUTLW,XSAAVMNT,SAAVMNT,XSAAVMNM,SAAVMNM,XSAAVMNW,SAAVMNW 
202356,2,"R",67,"R",25,"R",42,"R",67,"R",25,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",603,"R",225,"R",378,"R",5608777,"R",2113116,"R",3495661,"R",9301,"R",9392,"R",9248
202356,3,"R",250,"R",120,"R",130,"R",250,"R",120,"R",130,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2250,"R",1080,"R",1170,"R",17410704,"R",8577670,"R",8833034,"R",7738,"R",7942,"R",7550
202356,5,"R",15,"R",5,"R",10,"R",15,"R",5,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",135,"R",45,"R",90,"R",651071,"R",201661,"R",449410,"R",4823,"R",4481,"R",4993
202356,6,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",11524,"Z",0,"R",11524,"R",1280,"A",,"R",1280
202356,7,"R",360,"R",156,"R",204,"R",360,"R",156,"R",204,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3240,"R",1404,"R",1836,"R",26106283,"R",11427585,"R",14678698,"R",8057,"R",8139,"R",7995
202435,3,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",44,"R",11,"R",33,"R",147967,"R",35469,"R",112498,"R",3363,"R",3224,"R",3409
202435,4,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",20,"Z",0,"R",20,"R",75933,"Z",0,"R",75933,"R",3797,"A",,"R",3797
202435,7,"R",6,"R",1,"R",5,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",64,"R",11,"R",53,"R",223900,"R",35469,"R",188431,"R",3498,"R",3224,"R",3555
202480,1,"R",137,"R",112,"R",25,"R",110,"R",91,"R",19,"R",7,"R",5,"R",2,"Z",0,"Z",0,"Z",0,"R",20,"R",16,"R",4,"R",1300,"R",1061,"R",239,"R",15647794,"R",12969116,"R",2678678,"R",12037,"R",12223,"R",11208
202480,2,"R",165,"R",102,"R",63,"R",131,"R",82,"R",49,"R",12,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"R",22,"R",14,"R",8,"R",1563,"R",966,"R",597,"R",13915661,"R",8808718,"R",5106943,"R",8903,"R",9119,"R",8554
202480,3,"R",97,"R",51,"R",46,"R",92,"R",48,"R",44,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",884,"R",466,"R",418,"R",6756269,"R",3683433,"R",3072836,"R",7643,"R",7904,"R",7351
202480,5,"R",108,"R",44,"R",64,"R",92,"R",36,"R",56,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",998,"R",408,"R",590,"R",5428943,"R",2274140,"R",3154803,"R",5440,"R",5574,"R",5347
202480,6,"R",43,"R",23,"R",20,"R",30,"R",16,"R",14,"R",2,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",10,"R",6,"R",4,"R",421,"R",226,"R",195,"R",2132402,"R",1224706,"R",907696,"R",5065,"R",5419,"R",4655
202480,7,"R",550,"R",332,"R",218,"R",455,"R",273,"R",182,"R",34,"R",19,"R",15,"R",1,"Z",0,"R",1,"R",60,"R",40,"R",20,"R",5166,"R",3127,"R",2039,"R",43881069,"R",28960113,"R",14920956,"R",8494,"R",9261,"R",7318
202514,1,"R",9,"R",5,"R",4,"R",9,"R",5,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",81,"R",45,"R",36,"R",577377,"R",354076,"R",223301,"R",7128,"R",7868,"R",6203
202514,2,"R",10,"R",7,"R",3,"R",10,"R",7,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",63,"R",27,"R",509433,"R",356427,"R",153006,"R",5660,"R",5658,"R",5667
202514,3,"R",20,"R",12,"R",8,"R",20,"R",12,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",180,"R",108,"R",72,"R",952684,"R",572944,"R",379740,"R",5293,"R",5305,"R",5274
202514,7,"R",39,"R",24,"R",15,"R",39,"R",24,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",351,"R",216,"R",135,"R",2039494,"R",1283447,"R",756047,"R",5811,"R",5942,"R",5600
202523,1,"R",37,"R",26,"R",11,"R",37,"R",26,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",333,"R",234,"R",99,"R",4037456,"R",2908325,"R",1129131,"R",12124,"R",12429,"R",11405
202523,2,"R",93,"R",54,"R",39,"R",93,"R",54,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",837,"R",486,"R",351,"R",7330845,"R",4296076,"R",3034769,"R",8758,"R",8840,"R",8646
202523,3,"R",97,"R",43,"R",54,"R",97,"R",43,"R",54,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",873,"R",387,"R",486,"R",5975755,"R",2643530,"R",3332225,"R",6845,"R",6831,"R",6856
202523,4,"R",5,"R",2,"R",3,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",18,"R",27,"R",225100,"R",73867,"R",151233,"R",5002,"R",4104,"R",5601
202523,7,"R",232,"R",125,"R",107,"R",232,"R",125,"R",107,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2088,"R",1125,"R",963,"R",17569156,"R",9921798,"R",7647358,"R",8414,"R",8819,"R",7941
202648,1,"R",4,"R",3,"R",1,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",27,"R",9,"R",235983,"R",170276,"R",65707,"R",6555,"R",6307,"R",7301
202648,2,"R",16,"R",6,"R",10,"R",16,"R",6,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",144,"R",54,"R",90,"R",723759,"R",242297,"R",481462,"R",5026,"R",4487,"R",5350
202648,3,"R",15,"R",5,"R",10,"R",15,"R",5,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",135,"R",45,"R",90,"R",641971,"R",242517,"R",399454,"R",4755,"R",5389,"R",4438
202648,4,"R",15,"R",6,"R",9,"R",15,"R",6,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",135,"R",54,"R",81,"R",644078,"R",276059,"R",368019,"R",4771,"R",5112,"R",4543
202648,6,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"R",12,"Z",0,"R",60583,"R",60583,"Z",0,"R",5049,"R",5049,"A",
202648,7,"R",51,"R",21,"R",30,"R",50,"R",20,"R",30,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",462,"R",192,"R",270,"R",2306374,"R",991732,"R",1314642,"R",4992,"R",5165,"R",4869
202684,4,"R",15,"R",6,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",6,"R",9,"R",180,"R",72,"R",108,"R",678649,"R",288685,"R",389964,"R",3770,"R",4010,"R",3611
202684,7,"R",15,"R",6,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",6,"R",9,"R",180,"R",72,"R",108,"R",678649,"R",288685,"R",389964,"R",3770,"R",4010,"R",3611
202763,1,"R",32,"R",20,"R",12,"R",12,"R",9,"R",3,"R",10,"R",6,"R",4,"Z",0,"Z",0,"Z",0,"R",10,"R",5,"R",5,"R",328,"R",201,"R",127,"R",2811663,"R",1795637,"R",1016026,"R",8572,"R",8934,"R",8000
202763,2,"R",55,"R",26,"R",29,"R",18,"R",8,"R",10,"R",7,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"R",30,"R",16,"R",14,"R",592,"R",284,"R",308,"R",4550125,"R",2248371,"R",2301754,"R",7686,"R",7917,"R",7473
202763,3,"R",82,"R",45,"R",37,"R",50,"R",33,"R",17,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"R",25,"R",9,"R",16,"R",820,"R",435,"R",385,"R",5419747,"R",2900414,"R",2519333,"R",6609,"R",6668,"R",6544
202763,4,"R",40,"R",20,"R",20,"R",22,"R",11,"R",11,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",8,"R",9,"R",412,"R",205,"R",207,"R",2374006,"R",1191594,"R",1182412,"R",5762,"R",5813,"R",5712
202763,7,"R",209,"R",111,"R",98,"R",102,"R",61,"R",41,"R",25,"R",12,"R",13,"Z",0,"Z",0,"Z",0,"R",82,"R",38,"R",44,"R",2152,"R",1125,"R",1027,"R",15155541,"R",8136016,"R",7019525,"R",7043,"R",7232,"R",6835
202806,1,"R",61,"R",41,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",61,"R",41,"R",20,"R",732,"R",492,"R",240,"R",5962369,"R",4060551,"R",1901818,"R",8145,"R",8253,"R",7924
202806,7,"R",61,"R",41,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",61,"R",41,"R",20,"R",732,"R",492,"R",240,"R",5962369,"R",4060551,"R",1901818,"R",8145,"R",8253,"R",7924
202903,1,"R",6,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",64,"R",54,"R",10,"R",181776,"R",154464,"R",27312,"R",2840,"R",2860,"R",2731
202903,2,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",24,"R",24,"Z",0,"R",67117,"R",67117,"Z",0,"R",2797,"R",2797,"A",
202903,3,"R",10,"R",6,"R",4,"Z",0,"Z",0,"Z",0,"R",9,"R",5,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",102,"R",62,"R",40,"R",227057,"R",152925,"R",74132,"R",2226,"R",2467,"R",1853
202903,4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",24,"R",24,"Z",0,"R",60742,"R",60742,"Z",0,"R",2531,"R",2531,"A",
202903,7,"R",20,"R",15,"R",5,"Z",0,"Z",0,"Z",0,"R",13,"R",8,"R",5,"Z",0,"Z",0,"Z",0,"R",7,"R",7,"Z",0,"R",214,"R",164,"R",50,"R",536692,"R",435248,"R",101444,"R",2508,"R",2654,"R",2029
202912,1,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",24,"R",12,"R",12,"R",173388,"R",86694,"R",86694,"R",7225,"R",7225,"R",7225
202912,2,"R",11,"R",1,"R",10,"Z",0,"Z",0,"Z",0,"R",11,"R",1,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",110,"R",10,"R",100,"R",768152,"R",66493,"R",701659,"R",6983,"R",6649,"R",7017
202912,3,"R",10,"R",2,"R",8,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",108,"R",24,"R",84,"R",669848,"R",150405,"R",519443,"R",6202,"R",6267,"R",6184
202912,4,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"Z",0,"R",60,"R",361187,"Z",0,"R",361187,"R",6020,"A",,"R",6020
202912,7,"R",29,"R",4,"R",25,"Z",0,"Z",0,"Z",0,"R",23,"R",1,"R",22,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"R",302,"R",46,"R",256,"R",1972575,"R",303592,"R",1668983,"R",6532,"R",6600,"R",6519
203067,1,"R",23,"R",15,"R",8,"Z",0,"Z",0,"Z",0,"R",21,"R",14,"R",7,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",234,"R",152,"R",82,"R",2756940,"R",1850705,"R",906235,"R",11782,"R",12176,"R",11052
203067,2,"R",9,"R",4,"R",5,"Z",0,"Z",0,"Z",0,"R",9,"R",4,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",40,"R",50,"R",711394,"R",329883,"R",381511,"R",7904,"R",8247,"R",7630
203067,3,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",10,"R",50,"R",439918,"R",74540,"R",365378,"R",7332,"R",7454,"R",7308
203067,5,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10,"R",73556,"Z",0,"R",73556,"R",7356,"A",,"R",7356
203067,6,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"Z",0,"R",20,"R",161009,"Z",0,"R",161009,"R",8050,"A",,"R",8050
203067,7,"R",41,"R",20,"R",21,"Z",0,"Z",0,"Z",0,"R",39,"R",19,"R",20,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",414,"R",202,"R",212,"R",4142817,"R",2255128,"R",1887689,"R",10007,"R",11164,"R",8904
203085,1,"R",19,"R",13,"R",6,"R",19,"R",13,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",171,"R",117,"R",54,"R",1197000,"R",830000,"R",367000,"R",7000,"R",7094,"R",6796
203085,2,"R",5,"R",3,"R",2,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",27,"R",18,"R",309475,"R",186459,"R",123016,"R",6877,"R",6906,"R",6834
203085,3,"R",27,"R",10,"R",17,"R",27,"R",10,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",243,"R",90,"R",153,"R",1443941,"R",527013,"R",916928,"R",5942,"R",5856,"R",5993
203085,7,"R",51,"R",26,"R",25,"R",51,"R",26,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",459,"R",234,"R",225,"R",2950416,"R",1543472,"R",1406944,"R",6428,"R",6596,"R",6253
203128,1,"R",20,"R",9,"R",11,"Z",0,"Z",0,"Z",0,"R",20,"R",9,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",200,"R",90,"R",110,"R",1300100,"R",612700,"R",687400,"R",6501,"R",6808,"R",6249
203128,2,"R",24,"R",11,"R",13,"Z",0,"Z",0,"Z",0,"R",24,"R",11,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",240,"R",110,"R",130,"R",1317370,"R",620060,"R",697310,"R",5489,"R",5637,"R",5364
203128,3,"R",28,"R",12,"R",16,"Z",0,"Z",0,"Z",0,"R",28,"R",12,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",280,"R",120,"R",160,"R",1369980,"R",591150,"R",778830,"R",4893,"R",4926,"R",4868
203128,4,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",80,"R",20,"R",60,"R",348760,"R",79880,"R",268880,"R",4360,"R",3994,"R",4481
203128,7,"R",80,"R",34,"R",46,"Z",0,"Z",0,"Z",0,"R",80,"R",34,"R",46,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",800,"R",340,"R",460,"R",4336210,"R",1903790,"R",2432420,"R",5420,"R",5599,"R",5288
203155,1,"R",26,"R",10,"R",16,"R",26,"R",10,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",234,"R",90,"R",144,"R",1399446,"R",522451,"R",876995,"R",5981,"R",5805,"R",6090
203155,2,"R",9,"R",2,"R",7,"R",9,"R",2,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",81,"R",18,"R",63,"R",479525,"R",104400,"R",375125,"R",5920,"R",5800,"R",5954
203155,3,"R",23,"R",8,"R",15,"R",23,"R",8,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",207,"R",72,"R",135,"R",1189231,"R",399778,"R",789453,"R",5745,"R",5552,"R",5848
203155,4,"R",67,"R",34,"R",33,"R",66,"R",33,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",606,"R",309,"R",297,"R",2986083,"R",1417583,"R",1568500,"R",4928,"R",4588,"R",5281
203155,5,"R",5,"R",2,"R",3,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",18,"R",27,"R",256164,"R",131062,"R",125102,"R",5693,"R",7281,"R",4633
203155,6,"R",16,"R",8,"R",8,"R",16,"R",8,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",144,"R",72,"R",72,"R",693516,"R",308171,"R",385345,"R",4816,"R",4280,"R",5352
203155,7,"R",146,"R",64,"R",82,"R",145,"R",63,"R",82,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1317,"R",579,"R",738,"R",7003965,"R",2883445,"R",4120520,"R",5318,"R",4980,"R",5583
203289,6,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"R",48,"R",48,"Z",0,"R",139912,"R",139912,"Z",0,"R",2915,"R",2915,"A",
203289,7,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"R",48,"R",48,"Z",0,"R",139912,"R",139912,"Z",0,"R",2915,"R",2915,"A",
203313,4,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",48,"R",12,"R",36,"R",286067,"R",71366,"R",214701,"R",5960,"R",5947,"R",5964
203313,7,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",48,"R",12,"R",36,"R",286067,"R",71366,"R",214701,"R",5960,"R",5947,"R",5964
203331,1,"R",5,"R",2,"R",3,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",18,"R",27,"R",269298,"R",106043,"R",163255,"R",5984,"R",5891,"R",6046
203331,2,"R",11,"R",3,"R",8,"R",11,"R",3,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",99,"R",27,"R",72,"R",643127,"R",174513,"R",468614,"R",6496,"R",6463,"R",6509
203331,3,"R",17,"R",8,"R",9,"R",17,"R",8,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",153,"R",72,"R",81,"R",850238,"R",394573,"R",455665,"R",5557,"R",5480,"R",5625
203331,4,"R",10,"R",4,"R",6,"R",10,"R",4,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",36,"R",54,"R",415700,"R",176157,"R",239543,"R",4619,"R",4893,"R",4436
203331,7,"R",43,"R",17,"R",26,"R",43,"R",17,"R",26,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",387,"R",153,"R",234,"R",2178363,"R",851286,"R",1327077,"R",5629,"R",5564,"R",5671
203368,1,"R",60,"R",39,"R",21,"R",60,"R",39,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",540,"R",351,"R",189,"R",5214029,"R",3456455,"R",1757574,"R",9656,"R",9847,"R",9299
203368,2,"R",66,"R",43,"R",23,"R",66,"R",43,"R",23,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",594,"R",387,"R",207,"R",4462640,"R",2974987,"R",1487653,"R",7513,"R",7687,"R",7187
203368,3,"R",57,"R",23,"R",34,"R",57,"R",23,"R",34,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",513,"R",207,"R",306,"R",3716314,"R",1507861,"R",2208453,"R",7244,"R",7284,"R",7217
203368,4,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",91575,"Z",0,"R",91575,"R",10175,"A",,"R",10175
203368,6,"R",5,"R",2,"R",3,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",18,"R",27,"R",290679,"R",113524,"R",177155,"R",6460,"R",6307,"R",6561
203368,7,"R",189,"R",107,"R",82,"R",189,"R",107,"R",82,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1701,"R",963,"R",738,"R",13775237,"R",8052827,"R",5722410,"R",8098,"R",8362,"R",7754
203386,6,"R",105,"R",13,"R",92,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",105,"R",13,"R",92,"R",1260,"R",156,"R",1104,"R",5846221,"R",742343,"R",5103878,"R",4640,"R",4759,"R",4623
203386,7,"R",105,"R",13,"R",92,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",105,"R",13,"R",92,"R",1260,"R",156,"R",1104,"R",5846221,"R",742343,"R",5103878,"R",4640,"R",4759,"R",4623
203447,1,"R",2,"R",2,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",18,"Z",0,"R",178555,"R",178555,"Z",0,"R",9920,"R",9920,"A",
203447,2,"R",18,"R",10,"R",8,"R",18,"R",10,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",162,"R",90,"R",72,"R",1174334,"R",663495,"R",510839,"R",7249,"R",7372,"R",7095
203447,3,"R",17,"R",7,"R",10,"R",17,"R",7,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",153,"R",63,"R",90,"R",902725,"R",385166,"R",517559,"R",5900,"R",6114,"R",5751
203447,5,"R",13,"R",1,"R",12,"R",12,"R",1,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",120,"R",9,"R",111,"R",625928,"R",75472,"R",550456,"R",5216,"R",8386,"R",4959
203447,7,"R",50,"R",20,"R",30,"R",49,"R",20,"R",29,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",453,"R",180,"R",273,"R",2881542,"R",1302688,"R",1578854,"R",6361,"R",7237,"R",5783
203456,2,"R",13,"R",7,"R",6,"R",13,"R",7,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117,"R",63,"R",54,"R",822745,"R",415671,"R",407074,"R",7032,"R",6598,"R",7538
203456,3,"R",12,"R",5,"R",7,"R",12,"R",5,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",108,"R",45,"R",63,"R",657298,"R",290438,"R",366860,"R",6086,"R",6454,"R",5823
203456,5,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",18,"R",93786,"Z",0,"R",93786,"R",5210,"A",,"R",5210
203456,7,"R",27,"R",12,"R",15,"R",27,"R",12,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",243,"R",108,"R",135,"R",1573829,"R",706109,"R",867720,"R",6477,"R",6538,"R",6428
