UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
101958,13, 13,"R",2,"Z",0
101958,21, 21,"R",1,"Z",0
101958,24, 24,"R",1,"Z",0
101958,28, 28,"R",2,"Z",0
101958,42, 42,"R",1,"Z",0
101958,47, 47,"R",3,"Z",0
101958,49, 49,"R",2,"Z",0
101958,58,999,"R",40,"Z",0
101958,99, 99,"R",40,"Z",0
101994, 1,  1,"R",92,"R",59
101994,12, 12,"R",1,"R",0
101994,58,999,"R",93,"R",59
101994,99, 99,"R",93,"R",59
102030, 1,  1,"R",791,"R",359
102030,12, 12,"R",1,"R",0
102030,22, 22,"R",4,"R",4
102030,28, 28,"R",11,"R",7
102030,34, 34,"R",1,"R",1
102030,57, 57,"R",7,"R",0
102030,58,999,"R",815,"R",371
102030,72, 72,"R",1,"R",1
102030,89,999,"R",1,"R",1
102030,90, 90,"R",10,"R",1
102030,98, 98,"R",1,"A",
102030,99, 99,"R",827,"R",373
102049, 1,  1,"R",190,"R",185
102049, 2,  2,"R",1,"R",1
102049, 4,  4,"R",2,"R",2
102049, 5,  5,"R",3,"R",3
102049, 6,  6,"R",7,"R",6
102049, 8,  8,"R",2,"R",2
102049,12, 12,"R",67,"R",65
102049,13, 13,"R",157,"R",156
102049,17, 17,"R",3,"R",3
102049,18, 18,"R",6,"R",6
102049,20, 20,"R",2,"R",2
102049,21, 21,"R",21,"R",21
102049,22, 22,"R",18,"R",18
102049,24, 24,"R",2,"R",2
102049,26, 26,"R",1,"R",1
102049,27, 27,"R",1,"R",1
102049,28, 28,"R",9,"R",9
102049,29, 29,"R",9,"R",9
102049,36, 36,"R",1,"R",1
102049,37, 37,"R",16,"R",15
102049,39, 39,"R",6,"R",6
102049,40, 40,"R",1,"R",1
102049,41, 41,"R",2,"R",2
102049,45, 45,"R",9,"R",9
102049,47, 47,"R",139,"R",134
102049,48, 48,"R",36,"R",35
102049,51, 51,"R",7,"R",7
102049,55, 55,"R",1,"R",1
102049,57, 57,"R",4,"R",4
102049,58,999,"R",723,"R",707
102049,90, 90,"R",7,"R",4
102049,99, 99,"R",730,"R",711
102058, 1,  1,"R",117,"R",60
102058,12, 12,"R",30,"R",20
102058,13, 13,"R",20,"R",12
102058,26, 26,"R",9,"R",4
102058,28, 28,"R",12,"R",8
102058,58,999,"R",188,"R",104
102058,99, 99,"R",188,"R",104
102067, 1,  1,"R",1111,"R",856
102067, 8,  8,"R",2,"R",1
102067,12, 12,"R",6,"R",4
102067,13, 13,"R",4,"R",3
102067,22, 22,"R",3,"R",3
102067,24, 24,"R",1,"R",0
102067,26, 26,"R",1,"R",0
102067,28, 28,"R",4,"R",1
102067,29, 29,"R",1,"R",0
102067,35, 35,"R",1,"R",0
102067,36, 36,"R",1,"R",0
102067,47, 47,"R",2,"R",2
102067,48, 48,"R",1,"R",0
102067,51, 51,"R",2,"R",2
102067,57, 57,"R",6,"R",3
102067,58,999,"R",1146,"R",875
102067,98, 98,"R",16,"A",
102067,99, 99,"R",1162,"R",875
102076, 1,  1,"R",727,"R",546
102076,12, 12,"R",1,"R",0
102076,13, 13,"R",13,"R",12
102076,17, 17,"R",1,"R",1
102076,22, 22,"R",4,"R",4
102076,25, 25,"R",1,"R",1
102076,27, 27,"R",1,"R",1
102076,28, 28,"R",2,"R",1
102076,47, 47,"R",3,"R",3
102076,57, 57,"R",9,"R",8
102076,58,999,"R",762,"R",577
102076,98, 98,"R",9,"A",
102076,99, 99,"R",771,"R",577
102094, 1,  1,"R",1561,"R",1454
102094, 5,  5,"R",2,"R",2
102094, 6,  6,"R",4,"R",4
102094, 9,  9,"R",1,"R",1
102094,12, 12,"R",172,"R",167
102094,13, 13,"R",17,"R",17
102094,16, 16,"R",1,"R",1
102094,17, 17,"R",13,"R",13
102094,18, 18,"R",2,"R",1
102094,21, 21,"R",2,"R",2
102094,22, 22,"R",15,"R",14
102094,23, 23,"R",1,"R",1
102094,24, 24,"R",2,"R",2
102094,25, 25,"R",2,"R",2
102094,26, 26,"R",1,"R",1
102094,27, 27,"R",1,"R",1
102094,28, 28,"R",147,"R",146
102094,29, 29,"R",1,"R",1
102094,34, 34,"R",5,"R",5
102094,36, 36,"R",1,"R",1
102094,37, 37,"R",1,"R",1
102094,39, 39,"R",3,"R",3
102094,41, 41,"R",2,"R",2
102094,42, 42,"R",3,"R",3
102094,45, 45,"R",2,"R",2
102094,47, 47,"R",10,"R",10
102094,48, 48,"R",12,"R",12
102094,51, 51,"R",2,"R",2
102094,55, 55,"R",3,"R",3
102094,58,999,"R",1989,"R",1874
102094,90, 90,"R",84,"R",9
102094,99, 99,"R",2073,"R",1883
102234, 1,  1,"R",130,"R",126
102234, 4,  4,"R",2,"R",2
102234, 6,  6,"R",2,"R",2
102234, 8,  8,"R",1,"R",1
102234,10, 10,"R",2,"R",2
102234,12, 12,"R",29,"R",29
102234,13, 13,"R",8,"R",7
102234,17, 17,"R",15,"R",14
102234,18, 18,"R",2,"R",1
102234,20, 20,"R",1,"R",1
102234,22, 22,"R",79,"R",79
102234,24, 24,"R",2,"R",2
102234,25, 25,"R",2,"R",2
102234,28, 28,"R",14,"R",14
102234,29, 29,"R",27,"R",27
102234,31, 31,"R",1,"R",1
102234,34, 34,"R",1,"R",1
102234,36, 36,"R",1,"R",1
102234,39, 39,"R",5,"R",5
102234,41, 41,"R",1,"R",1
102234,47, 47,"R",9,"R",9
102234,48, 48,"R",21,"R",20
102234,55, 55,"R",1,"R",1
102234,58,999,"R",356,"R",348
102234,90, 90,"R",7,"R",1
102234,99, 99,"R",363,"R",349
102261, 1,  1,"R",15,"R",4
102261, 5,  5,"R",1,"Z",0
102261,35, 35,"R",1,"Z",0
102261,58,999,"R",17,"R",4
102261,99, 99,"R",17,"R",4
102270, 1,  1,"R",217,"R",217
102270, 6,  6,"R",13,"R",13
102270,12, 12,"R",17,"R",17
102270,13, 13,"R",21,"R",21
102270,17, 17,"R",3,"R",3
102270,18, 18,"R",2,"R",2
102270,22, 22,"R",3,"R",3
102270,26, 26,"R",4,"R",4
102270,27, 27,"R",1,"R",1
102270,28, 28,"R",6,"R",6
102270,34, 34,"R",5,"R",5
102270,36, 36,"R",1,"R",1
102270,39, 39,"R",6,"R",6
102270,42, 42,"R",1,"R",1
102270,47, 47,"R",16,"R",16
102270,48, 48,"R",3,"R",3
102270,55, 55,"R",2,"R",2
102270,58,999,"R",321,"R",321
102270,99, 99,"R",321,"R",321
102298, 1,  1,"R",73,"R",73
102298, 5,  5,"R",4,"R",4
102298, 6,  6,"R",7,"R",7
102298, 8,  8,"R",2,"R",2
102298,12, 12,"R",5,"R",5
102298,13, 13,"R",41,"R",39
102298,17, 17,"R",35,"R",33
102298,18, 18,"R",2,"R",2
102298,21, 21,"R",2,"R",2
102298,22, 22,"R",44,"R",44
102298,24, 24,"R",1,"R",1
102298,26, 26,"R",5,"R",5
102298,28, 28,"R",6,"R",6
102298,29, 29,"R",4,"R",4
102298,34, 34,"R",2,"R",2
102298,35, 35,"R",1,"R",1
102298,36, 36,"R",2,"R",2
102298,37, 37,"R",1,"R",1
102298,39, 39,"R",5,"R",5
102298,44, 44,"R",2,"R",2
102298,47, 47,"R",43,"R",43
102298,48, 48,"R",5,"R",5
102298,55, 55,"R",1,"R",1
102298,58,999,"R",293,"R",289
102298,72, 72,"R",9,"Z",0
102298,89,999,"R",9,"Z",0
102298,99, 99,"R",302,"R",289
102313, 1,  1,"R",324,"R",152
102313,57, 57,"R",3,"R",1
102313,58,999,"R",327,"R",153
102313,99, 99,"R",327,"R",153
102368, 1,  1,"R",1435,"R",95
102368, 6,  6,"R",3,"R",0
102368, 8,  8,"R",1,"R",0
102368, 9,  9,"R",1,"R",0
102368,12, 12,"R",179,"R",11
102368,13, 13,"R",139,"R",8
102368,16, 16,"R",1,"R",0
102368,17, 17,"R",4,"R",0
102368,18, 18,"R",2,"R",1
102368,20, 20,"R",1,"R",0
102368,22, 22,"R",1,"R",0
102368,23, 23,"R",1,"R",0
102368,24, 24,"R",1,"R",0
102368,26, 26,"R",2,"R",1
102368,28, 28,"R",10,"R",0
102368,29, 29,"R",2,"R",1
102368,34, 34,"R",1,"R",0
102368,36, 36,"R",2,"R",0
102368,37, 37,"R",5,"R",0
102368,39, 39,"R",4,"R",0
102368,40, 40,"R",1,"R",0
102368,45, 45,"R",10,"R",1
102368,46, 46,"R",1,"R",0
102368,47, 47,"R",8,"R",0
102368,48, 48,"R",11,"R",3
102368,51, 51,"R",4,"R",1
102368,53, 53,"R",2,"R",0
102368,54, 54,"R",1,"R",0
102368,55, 55,"R",2,"R",0
102368,57, 57,"R",2,"R",0
102368,58,999,"R",1837,"R",122
102368,90, 90,"R",60,"R",0
102368,98, 98,"R",3,"A",
102368,99, 99,"R",1900,"R",122
102377, 1,  1,"R",208,"R",201
102377, 6,  6,"R",57,"R",55
102377, 9,  9,"R",4,"R",2
102377,11, 11,"R",3,"R",2
102377,12, 12,"R",12,"R",11
102377,13, 13,"R",138,"R",121
102377,17, 17,"R",32,"R",31
102377,18, 18,"R",8,"R",8
102377,20, 20,"R",3,"R",3
102377,21, 21,"R",2,"R",2
102377,22, 22,"R",11,"R",11
102377,24, 24,"R",19,"R",16
102377,26, 26,"R",61,"R",57
102377,28, 28,"R",4,"R",4
102377,29, 29,"R",9,"R",9
102377,32, 32,"R",2,"R",2
102377,36, 36,"R",5,"R",4
102377,37, 37,"R",6,"R",4
102377,39, 39,"R",5,"R",5
102377,42, 42,"R",4,"R",2
102377,45, 45,"R",6,"R",5
102377,47, 47,"R",6,"R",6
102377,48, 48,"R",17,"R",15
102377,51, 51,"R",3,"R",3
102377,55, 55,"R",2,"R",1
102377,58,999,"R",627,"R",580
102377,72, 72,"R",2,"R",1
102377,89,999,"R",2,"R",1
102377,90, 90,"R",2,"R",2
102377,98, 98,"R",9,"A",
102377,99, 99,"R",640,"R",583
102429, 1,  1,"R",760,"R",541
102429,28, 28,"R",3,"R",1
102429,57, 57,"R",173,"R",164
102429,58,999,"R",936,"R",706
102429,60, 60,"R",1,"R",1
102429,89,999,"R",1,"R",1
102429,99, 99,"R",937,"R",707
102553, 2,  2,"R",1783,"R",1346
102553, 4,  4,"R",4,"R",4
102553, 6,  6,"R",15,"R",11
102553, 8,  8,"R",3,"R",2
102553, 9,  9,"R",3,"R",3
102553,11, 11,"R",1,"R",1
102553,13, 13,"R",1,"R",1
102553,15, 15,"R",2,"R",2
102553,16, 16,"R",3,"R",2
102553,17, 17,"R",1,"R",0
102553,24, 24,"R",1,"R",1
102553,25, 25,"R",1,"R",1
102553,27, 27,"R",2,"R",2
102553,30, 30,"R",2,"R",2
102553,32, 32,"R",4,"R",3
102553,35, 35,"R",2,"R",2
102553,36, 36,"R",2,"R",1
102553,37, 37,"R",1,"R",0
102553,40, 40,"R",1,"R",1
102553,41, 41,"R",4,"R",3
102553,42, 42,"R",3,"R",3
102553,45, 45,"R",1,"R",1
102553,48, 48,"R",4,"R",2
102553,51, 51,"R",5,"R",3
102553,53, 53,"R",11,"R",7
102553,55, 55,"R",3,"R",2
102553,57, 57,"R",5,"R",4
102553,58,999,"R",1868,"R",1410
102553,90, 90,"R",35,"R",21
102553,99, 99,"R",1903,"R",1431
102580, 2,  2,"R",8,"R",5
102580, 5,  5,"R",1,"Z",0
102580,16, 16,"R",1,"R",1
102580,26, 26,"R",1,"R",1
102580,31, 31,"R",1,"Z",0
102580,53, 53,"R",1,"R",1
102580,58,999,"R",13,"R",8
102580,90, 90,"R",1,"R",1
102580,99, 99,"R",14,"R",9
102614, 2,  2,"R",849,"R",631
102614, 4,  4,"R",2,"R",2
102614, 5,  5,"R",1,"R",1
102614, 6,  6,"R",11,"R",9
102614, 8,  8,"R",4,"R",4
102614, 9,  9,"R",1,"R",1
102614,12, 12,"R",3,"R",3
102614,13, 13,"R",4,"R",4
102614,15, 15,"R",1,"R",1
102614,16, 16,"R",3,"R",3
102614,19, 19,"R",1,"R",1
102614,23, 23,"R",2,"R",2
102614,24, 24,"R",2,"R",2
102614,26, 26,"R",1,"R",0
102614,27, 27,"R",2,"R",1
102614,29, 29,"R",2,"R",2
102614,30, 30,"R",6,"R",5
102614,32, 32,"R",1,"R",1
102614,33, 33,"R",1,"R",1
102614,36, 36,"R",4,"R",2
102614,37, 37,"R",2,"R",2
102614,38, 38,"R",1,"R",1
102614,41, 41,"R",1,"R",1
102614,42, 42,"R",1,"R",1
102614,48, 48,"R",6,"R",5
102614,51, 51,"R",3,"R",3
102614,53, 53,"R",13,"R",11
102614,54, 54,"R",1,"R",1
102614,56, 56,"R",1,"R",1
102614,57, 57,"R",4,"R",2
102614,58,999,"R",934,"R",704
102614,90, 90,"R",8,"R",6
102614,99, 99,"R",942,"R",710
102632, 1,  1,"R",2,"R",0
102632, 2,  2,"R",186,"R",152
102632, 4,  4,"R",1,"R",1
102632, 6,  6,"R",8,"R",7
102632, 8,  8,"R",1,"R",1
102632,12, 12,"R",1,"R",1
102632,15, 15,"R",1,"R",0
102632,16, 16,"R",3,"R",3
102632,18, 18,"R",1,"R",1
102632,24, 24,"R",2,"R",1
102632,29, 29,"R",1,"R",1
102632,41, 41,"R",1,"R",1
102632,48, 48,"R",3,"R",3
102632,49, 49,"R",1,"R",1
102632,50, 50,"R",1,"R",0
102632,53, 53,"R",4,"R",3
102632,58,999,"R",217,"R",176
102632,90, 90,"R",1,"R",1
102632,99, 99,"R",218,"R",177
102669, 2,  2,"R",10,"R",10
102669, 6,  6,"R",2,"R",2
102669, 8,  8,"R",1,"R",1
102669,12, 12,"R",1,"R",1
102669,13, 13,"R",1,"R",1
102669,17, 17,"R",1,"R",1
102669,25, 25,"R",2,"R",2
102669,48, 48,"R",1,"R",1
102669,58,999,"R",19,"R",19
102669,99, 99,"R",19,"R",19
102711, 2,  2,"R",714,"R",64
102711, 4,  4,"R",3,"R",0
102711, 6,  6,"R",2,"R",0
102711,12, 12,"R",5,"R",0
102711,17, 17,"R",1,"R",0
102711,19, 19,"R",1,"R",0
102711,24, 24,"R",1,"R",0
102711,25, 25,"R",1,"R",0
102711,27, 27,"R",1,"R",0
102711,30, 30,"R",1,"R",0
102711,34, 34,"R",1,"R",0
102711,39, 39,"R",1,"R",0
102711,40, 40,"R",1,"R",0
102711,41, 41,"R",4,"R",0
102711,48, 48,"R",1,"R",0
102711,51, 51,"R",1,"R",0
102711,53, 53,"R",6,"R",0
102711,58,999,"R",745,"R",64
102711,99, 99,"R",745,"R",64
102845, 2,  2,"R",115,"R",12
102845, 6,  6,"R",86,"R",16
102845,12, 12,"R",1,"R",0
102845,28, 28,"R",1,"R",0
102845,32, 32,"R",2,"R",0
102845,36, 36,"R",1,"R",1
102845,41, 41,"R",17,"R",2
102845,45, 45,"R",1,"R",0
102845,49, 49,"R",1,"R",0
102845,53, 53,"R",212,"R",57
102845,58,999,"R",437,"R",88
102845,99, 99,"R",437,"R",88
103501, 2,  2,"R",226,"R",52
103501,58,999,"R",226,"R",52
103501,99, 99,"R",226,"R",52
103644, 4,  4,"R",11,"R",6
103644, 6,  6,"R",1,"R",0
103644,58,999,"R",12,"R",6
103644,99, 99,"R",12,"R",6
103732, 4,  4,"R",5,"R",1
103732,58,999,"R",5,"R",1
103732,99, 99,"R",5,"R",1
103741, 2,  2,"R",1,"R",1
103741, 4,  4,"R",36,"R",6
103741,58,999,"R",37,"R",7
103741,99, 99,"R",37,"R",7
103778, 8,  8,"R",1,"Z",0
103778,58,999,"R",1,"Z",0
103778,99, 99,"R",1,"Z",0
103787, 4,  4,"R",18,"R",11
103787,30, 30,"R",3,"R",1
103787,35, 35,"R",3,"Z",0
103787,58,999,"R",24,"R",12
103787,99, 99,"R",24,"R",12
103811, 4,  4,"R",43,"Z",0
103811, 8,  8,"R",21,"Z",0
103811,32, 32,"R",47,"Z",0
103811,58,999,"R",111,"Z",0
103811,99, 99,"R",111,"Z",0
103893, 4,  4,"R",131,"R",59
103893,58,999,"R",131,"R",59
103893,99, 99,"R",131,"R",59
103909, 4,  4,"R",69,"R",17
103909,48, 48,"R",1,"R",0
103909,58,999,"R",70,"R",17
103909,99, 99,"R",70,"R",17
103927, 4,  4,"R",51,"R",15
103927,58,999,"R",51,"R",15
103927,99, 99,"R",51,"R",15
103945, 4,  4,"R",21,"R",6
103945,58,999,"R",21,"R",6
103945,99, 99,"R",21,"R",6
103954, 4,  4,"R",6,"R",1
103954,58,999,"R",6,"R",1
103954,99, 99,"R",6,"R",1
103963, 4,  4,"R",300,"R",47
103963,35, 35,"R",2,"Z",0
103963,48, 48,"R",2,"R",1
103963,49, 49,"R",1,"Z",0
103963,58,999,"R",305,"R",48
103963,99, 99,"R",305,"R",48
104090, 1,  1,"R",1,"Z",0
104090, 4,  4,"R",267,"R",28
104090, 6,  6,"R",14,"Z",0
104090, 9,  9,"R",1,"Z",0
104090,11, 11,"R",1,"Z",0
104090,12, 12,"R",6,"Z",0
104090,13, 13,"R",6,"Z",0
104090,16, 16,"R",1,"Z",0
104090,17, 17,"R",4,"Z",0
104090,18, 18,"R",2,"Z",0
104090,20, 20,"R",4,"Z",0
104090,22, 22,"R",3,"Z",0
104090,24, 24,"R",2,"R",1
104090,26, 26,"R",4,"R",1
104090,27, 27,"R",1,"Z",0
104090,28, 28,"R",7,"Z",0
104090,29, 29,"R",2,"Z",0
104090,32, 32,"R",4,"Z",0
104090,34, 34,"R",6,"Z",0
104090,35, 35,"R",18,"Z",0
104090,36, 36,"R",7,"Z",0
104090,37, 37,"R",4,"Z",0
104090,39, 39,"R",8,"Z",0
104090,40, 40,"R",3,"Z",0
104090,41, 41,"R",3,"Z",0
104090,42, 42,"R",2,"R",1
104090,45, 45,"R",4,"Z",0
104090,47, 47,"R",3,"Z",0
104090,48, 48,"R",14,"R",3
104090,49, 49,"R",3,"Z",0
104090,50, 50,"R",1,"Z",0
104090,53, 53,"R",2,"Z",0
104090,54, 54,"R",2,"Z",0
104090,56, 56,"R",1,"R",1
104090,58,999,"R",411,"R",35
104090,99, 99,"R",411,"R",35
104151, 1,  1,"R",1,"R",1
104151, 2,  2,"R",14,"R",13
104151, 4,  4,"R",4428,"R",4199
104151, 5,  5,"R",6,"R",6
104151, 6,  6,"R",766,"R",728
104151, 8,  8,"R",143,"R",134
104151, 9,  9,"R",27,"R",25
104151,10, 10,"R",2,"R",1
104151,11, 11,"R",2,"R",2
104151,12, 12,"R",31,"R",28
104151,13, 13,"R",27,"R",24
104151,15, 15,"R",21,"R",20
104151,16, 16,"R",23,"R",22
104151,17, 17,"R",168,"R",161
104151,18, 18,"R",28,"R",26
104151,19, 19,"R",20,"R",19
104151,20, 20,"R",9,"R",7
104151,21, 21,"R",7,"R",5
104151,22, 22,"R",5,"R",5
104151,23, 23,"R",7,"R",7
104151,24, 24,"R",26,"R",25
104151,25, 25,"R",39,"R",32
104151,26, 26,"R",32,"R",30
104151,27, 27,"R",86,"R",84
104151,28, 28,"R",2,"R",2
104151,29, 29,"R",31,"R",31
104151,30, 30,"R",17,"R",17
104151,31, 31,"R",9,"R",9
104151,32, 32,"R",69,"R",67
104151,33, 33,"R",24,"R",22
104151,34, 34,"R",76,"R",70
104151,35, 35,"R",53,"R",49
104151,36, 36,"R",71,"R",66
104151,37, 37,"R",23,"R",23
104151,38, 38,"R",8,"R",8
104151,39, 39,"R",48,"R",44
104151,40, 40,"R",3,"R",3
104151,41, 41,"R",52,"R",44
104151,42, 42,"R",62,"R",59
104151,44, 44,"R",7,"R",6
104151,45, 45,"R",4,"R",4
104151,46, 46,"R",7,"R",7
104151,47, 47,"R",11,"R",10
104151,48, 48,"R",146,"R",136
104151,49, 49,"R",21,"R",19
104151,50, 50,"R",4,"R",3
104151,51, 51,"R",29,"R",25
104151,53, 53,"R",89,"R",87
104151,54, 54,"R",1,"R",1
104151,55, 55,"R",59,"R",58
104151,56, 56,"R",6,"R",6
104151,57, 57,"R",8,"R",7
104151,58,999,"R",6858,"R",6487
104151,90, 90,"R",789,"R",367
104151,99, 99,"R",7647,"R",6854
104160, 1,  1,"R",1,"Z",0
104160, 4,  4,"R",1770,"R",660
104160, 5,  5,"R",1,"Z",0
104160, 6,  6,"R",27,"Z",0
104160,13, 13,"R",2,"Z",0
104160,29, 29,"R",1,"Z",0
104160,31, 31,"R",1,"Z",0
104160,35, 35,"R",1,"Z",0
104160,36, 36,"R",1,"Z",0
104160,39, 39,"R",1,"Z",0
104160,44, 44,"R",1,"Z",0
104160,48, 48,"R",1,"Z",0
104160,51, 51,"R",1,"Z",0
104160,53, 53,"R",1,"Z",0
104160,57, 57,"R",9,"Z",0
104160,58,999,"R",1819,"R",660
104160,99, 99,"R",1819,"R",660
104179, 1,  1,"R",3,"R",2
104179, 2,  2,"R",7,"R",7
104179, 4,  4,"R",4502,"R",4397
104179, 6,  6,"R",1360,"R",1341
104179, 8,  8,"R",140,"R",139
104179, 9,  9,"R",42,"R",40
104179,10, 10,"R",2,"R",2
104179,11, 11,"R",3,"R",3
104179,12, 12,"R",31,"R",29
104179,13, 13,"R",13,"R",13
104179,15, 15,"R",10,"R",10
104179,16, 16,"R",20,"R",20
104179,17, 17,"R",176,"R",176
104179,18, 18,"R",22,"R",19
104179,19, 19,"R",11,"R",10
104179,20, 20,"R",16,"R",15
104179,21, 21,"R",2,"R",2
104179,22, 22,"R",6,"R",6
104179,23, 23,"R",9,"R",8
104179,24, 24,"R",34,"R",32
104179,25, 25,"R",50,"R",47
104179,26, 26,"R",18,"R",16
104179,27, 27,"R",35,"R",35
104179,29, 29,"R",31,"R",30
104179,30, 30,"R",7,"R",7
104179,31, 31,"R",11,"R",11
104179,32, 32,"R",73,"R",71
104179,33, 33,"R",4,"R",3
104179,34, 34,"R",117,"R",117
104179,35, 35,"R",26,"R",26
104179,36, 36,"R",68,"R",66
104179,37, 37,"R",9,"R",9
104179,38, 38,"R",1,"R",1
104179,39, 39,"R",38,"R",38
104179,40, 40,"R",7,"R",7
104179,41, 41,"R",54,"R",54
104179,42, 42,"R",58,"R",57
104179,44, 44,"R",4,"R",4
104179,45, 45,"R",4,"R",4
104179,46, 46,"R",1,"R",1
104179,47, 47,"R",5,"R",5
104179,48, 48,"R",146,"R",145
104179,49, 49,"R",23,"R",22
104179,50, 50,"R",7,"R",6
104179,51, 51,"R",27,"R",26
104179,53, 53,"R",153,"R",150
104179,54, 54,"R",2,"R",2
104179,55, 55,"R",24,"R",24
104179,56, 56,"R",5,"R",3
104179,57, 57,"R",55,"R",37
104179,58,999,"R",7472,"R",7295
104179,72, 72,"R",2,"R",0
104179,89,999,"R",2,"R",0
104179,90, 90,"R",268,"R",120
104179,98, 98,"R",2,"A",
104179,99, 99,"R",7744,"R",7415
104188, 4,  4,"R",19,"R",11
104188,58,999,"R",19,"R",11
104188,98, 98,"R",1,"A",
104188,99, 99,"R",20,"R",11
104346, 1,  1,"R",2,"R",0
104346, 2,  2,"R",1,"R",0
104346, 4,  4,"R",1122,"R",480
104346, 5,  5,"R",1,"R",1
104346, 6,  6,"R",18,"R",14
104346,12, 12,"R",1,"R",1
104346,15, 15,"R",6,"R",3
104346,17, 17,"R",2,"R",1
104346,18, 18,"R",3,"R",2
104346,19, 19,"R",1,"R",1
104346,27, 27,"R",1,"R",0
104346,30, 30,"R",1,"R",1
104346,32, 32,"R",7,"R",4
104346,34, 34,"R",1,"R",0
104346,35, 35,"R",3,"R",3
104346,36, 36,"R",4,"R",3
104346,40, 40,"R",1,"R",1
104346,41, 41,"R",3,"R",3
104346,48, 48,"R",2,"R",0
104346,53, 53,"R",8,"R",4
104346,57, 57,"R",1,"R",1
104346,58,999,"R",1189,"R",523
104346,90, 90,"R",10,"R",2
104346,99, 99,"R",1199,"R",525
104364, 4,  4,"R",95,"R",19
104364,58,999,"R",95,"R",19
104364,99, 99,"R",95,"R",19
104391, 2,  2,"R",1,"Z",0
104391, 4,  4,"R",44,"R",8
104391, 6,  6,"R",1,"Z",0
104391,47, 47,"R",1,"R",1
104391,58,999,"R",47,"R",9
104391,98, 98,"R",3,"A",
104391,99, 99,"R",50,"R",9
104425, 4,  4,"R",870,"R",660
104425, 8,  8,"R",1,"R",0
104425,16, 16,"R",1,"R",1
104425,30, 30,"R",1,"R",1
104425,31, 31,"R",1,"R",0
104425,35, 35,"R",1,"R",1
104425,48, 48,"R",2,"R",1
104425,49, 49,"R",1,"R",1
104425,51, 51,"R",1,"R",1
104425,58,999,"R",879,"R",666
104425,98, 98,"R",1,"A",
104425,99, 99,"R",880,"R",666
104434, 4,  4,"R",38,"R",9
104434,58,999,"R",38,"R",9
104434,99, 99,"R",38,"R",9
104443, 4,  4,"R",30,"R",9
104443,58,999,"R",30,"R",9
104443,99, 99,"R",30,"R",9
104504, 4,  4,"R",47,"R",9
104504,58,999,"R",47,"R",9
104504,98, 98,"R",3,"A",
104504,99, 99,"R",50,"R",9
104568, 4,  4,"R",238,"R",97
104568,58,999,"R",238,"R",97
104568,99, 99,"R",238,"R",97
104577, 1,  1,"R",5,"R",5
104577, 2,  2,"R",3,"R",2
104577, 4,  4,"R",1118,"R",190
104577, 6,  6,"R",4,"R",4
104577, 8,  8,"R",3,"R",3
104577,12, 12,"R",2,"R",2
104577,13, 13,"R",13,"R",13
104577,15, 15,"R",9,"R",6
104577,16, 16,"R",1,"R",1
104577,18, 18,"R",3,"R",0
104577,20, 20,"R",3,"R",0
104577,22, 22,"R",1,"R",1
104577,25, 25,"R",1,"R",0
104577,32, 32,"R",3,"R",2
104577,35, 35,"R",10,"R",3
104577,36, 36,"R",1,"R",0
104577,37, 37,"R",1,"R",0
104577,40, 40,"R",3,"R",2
104577,41, 41,"R",3,"R",2
104577,42, 42,"R",1,"R",0
104577,48, 48,"R",4,"R",4
104577,49, 49,"R",4,"R",4
104577,51, 51,"R",1,"R",1
104577,53, 53,"R",6,"R",5
104577,55, 55,"R",2,"R",2
104577,58,999,"R",1205,"R",252
104577,64, 64,"R",6,"R",4
104577,89,999,"R",6,"R",4
104577,90, 90,"R",9,"R",8
104577,98, 98,"R",4,"A",
104577,99, 99,"R",1224,"R",264
104586, 1,  1,"R",1,"R",1
104586, 2,  2,"R",2,"R",2
104586, 4,  4,"R",79,"R",79
104586, 6,  6,"R",136,"R",136
104586, 8,  8,"R",35,"R",35
104586, 9,  9,"R",2,"R",2
104586,12, 12,"R",3,"R",3
104586,13, 13,"R",1,"R",1
104586,15, 15,"R",13,"R",13
104586,16, 16,"R",5,"R",5
104586,17, 17,"R",7,"R",7
104586,18, 18,"R",6,"R",6
104586,19, 19,"R",3,"R",3
104586,20, 20,"R",1,"R",1
104586,23, 23,"R",1,"R",1
104586,24, 24,"R",4,"R",4
104586,25, 25,"R",3,"R",3
104586,26, 26,"R",4,"R",4
104586,27, 27,"R",3,"R",3
104586,29, 29,"R",1,"R",1
104586,30, 30,"R",2,"R",2
104586,32, 32,"R",11,"R",11
104586,33, 33,"R",2,"R",2
104586,34, 34,"R",2,"R",2
104586,35, 35,"R",6,"R",6
104586,36, 36,"R",7,"R",7
104586,37, 37,"R",2,"R",2
104586,39, 39,"R",4,"R",4
104586,40, 40,"R",1,"R",1
104586,41, 41,"R",22,"R",22
104586,42, 42,"R",7,"R",7
104586,46, 46,"R",1,"R",1
104586,47, 47,"R",2,"R",2
104586,48, 48,"R",47,"R",47
104586,49, 49,"R",2,"R",2
104586,51, 51,"R",2,"R",2
104586,53, 53,"R",22,"R",22
104586,55, 55,"R",8,"R",8
104586,56, 56,"R",1,"R",1
104586,57, 57,"R",11,"R",11
104586,58,999,"R",472,"R",472
104586,90, 90,"R",33,"R",33
104586,99, 99,"R",505,"R",505
104708, 1,  1,"R",1,"Z",0
104708, 4,  4,"R",3300,"R",2311
104708, 5,  5,"R",1,"Z",0
