UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
218414,"R",20908198,"R",58004236,"R",29675647,"R",20081194,"R",8925178,"R",19403411,"R",16116536,"R",3286875,"R",28328589,"R",5085868,"R",40409766,"R",17369247,"R",0,"R",179544,"R",63044425,"R",36702934,"R",26341491,"R",0,"R",27417835,"R",24960682,"R",0,"R",2457153,"R",25871436,"R",0,"R",28328589,"R",2370518,"R",150151,"R",3400555,"R",0,"R",1292289,"R",12536686,"R",19750199,"R",12635222,"R",156990,"R",11685446,"R",11685446,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6816534,"R",5321298,"R",1237222,"R",258014,"R",0,"R",0,"R",0,"R",0,"R",6816534,"R",5321298,"R",1237222,"R",258014,"R",0,"R",0,"R",0,"R",0,"R",1535279,"R",357148,"R",718685,"R",459446,"R",0,"R",0,"R",7181041,"R",7181041,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",199535,"R",199535,"R",0,"R",0,"R",27417835,"R",24744468,"R",1955907,"R",717460,"R",0,"R",8865466,"R",-2737835,"R",-6127631,"R",27417835,"R",33609934,"R",-781928,"R",-5410171,"R",7023268,"R",4911046,"R",750304,"R",758659,"R",454306,"R",148953,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40629,"R",0,"R",0,"R",0,"R",1623,"R",532,"R",38474,"R",237477,"R",0,"R",0,"R",0,"R",14603,"R",4788,"R",218086,"R",8404503,"R",2303585,"R",348355,"R",994736,"R",535432,"R",175552,"R",4046843,"R",5875979,"R",1440232,"R",227771,"R",702166,"R",389405,"R",127674,"R",2988731,"R",3378826,"R",99419,"R",13398,"R",422840,"R",227153,"R",74476,"R",2541540,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-2878401,"R",0,"R",0,"R",2878401,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24960682,"R",8754282,"R",1339828,"R",0,"R",1622522,"R",531975,"R",12712075, 1,"R",21526707,"R",16116536
218441,"R",31775130,"R",114083533,"R",6290970,"R",1571939,"R",76697044,"R",31095519,"R",20408936,"R",10686583,"R",107792563,"R",6413611,"R",52009185,"R",9977972,"R",6338307,"R",0,"R",74739075,"R",21957404,"R",52781671,"R",0,"R",45071785,"R",33872410,"R",0,"R",11199375,"R",96593188,"R",0,"R",107792563,"R",3619689,"R",53717,"R",8131916,"R",0,"R",0,"R",14043600,"R",25848922,"R",15180547,"R",0,"R",16009138,"R",16009138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104780,"R",104780,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10920564,"R",2984621,"R",4864095,"R",3071848,"R",10920564,"R",2984621,"R",4864095,"R",3071848,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",2480210,"R",453351,"R",1957745,"R",69114,"R",0,"R",0,"R",15210934,"R",15210934,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",346159,"R",346159,"R",0,"R",0,"R",45071785,"R",35108983,"R",6821840,"R",3140962,"R",0,"R",1881409,"R",-1881409,"Z",0,"R",45071785,"R",36990392,"R",4940431,"R",3140962,"R",11588791,"R",7935083,"R",1746616,"R",1019584,"R",501530,"R",8250,"R",377728,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",4542070,"R",2520437,"R",617058,"R",269578,"R",132605,"R",2181,"R",1000211,"R",5730552,"R",2653412,"R",729725,"R",479781,"R",236003,"R",3882,"R",1627749,"R",3442299,"R",1936525,"R",490597,"R",169005,"R",83133,"R",1367,"R",761672,"R",8568698,"R",198574,"R",250070,"R",1679342,"R",826063,"R",13589,"R",5601060,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",1275824,"R",390278,"R",-3617290,"R",0,"R",0,"R",1951188,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33872410,"R",16519855,"R",4224344,"R",0,"R",1779334,"R",29269,"R",11319608, 1,"R",20918556,"R",26137822
218539,"R",103100342,"R",169642804,"R",41374024,"R",33911000,"R",21947183,"R",106321597,"R",87577475,"R",18744122,"R",128268780,"R",4354056,"R",81749737,"R",18574125,"R",352684,"R",0,"R",105030602,"R",53126551,"R",51904051,"R",95483,"R",50544111,"R",41542912,"R",0,"R",9001199,"R",122993969,"R",-3726388,"R",128268780,"R",1179572,"R",599108,"R",4555720,"R",0,"R",3429775,"R",20593257,"R",30357432,"R",22964021,"R",1059011,"R",22267049,"R",22267049,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",525432,"R",260101,"R",265331,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2770805,"R",2059001,"R",-177897,"R",889701,"R",2770805,"R",2059001,"R",-177897,"R",889701,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13944427,"R",9252941,"R",4158841,"R",532645,"R",148067,"R",148067,"R",9339406,"R",9339406,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1548925,"R",1408362,"R",140563,"R",0,"R",50544111,"R",44734927,"R",4386838,"R",1422346,"R",0,"R",1819348,"R",-1819348,"Z",0,"R",50544111,"R",46554275,"R",2567490,"R",1422346,"R",14211284,"R",8589387,"R",2019813,"R",1971393,"R",793308,"R",309763,"R",527620,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4433918,"R",1553296,"R",461552,"R",432256,"R",312440,"R",53114,"R",1621260,"R",10838238,"R",3809512,"R",1097741,"R",1095028,"R",339108,"R",124473,"R",4372376,"R",5445749,"R",2542494,"R",257753,"R",186376,"R",186993,"R",70018,"R",2202115,"R",6613723,"R",7319,"R",613,"R",2274398,"R",834519,"R",308344,"R",3188530,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",520131,"R",137185,"R",-5959451,"R",0,"R",0,"R",5302135,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41542912,"R",17022139,"R",3974657,"R",0,"R",2466368,"R",865712,"R",17214036, 1,"R",83445435,"R",92030809
218751,"R",1570255,"R",12523565,"R",1625685,"R",43764,"R",9327125,"R",1570755,"R",1011675,"R",559080,"R",10897880,"R",1132822,"R",2880204,"R",2718164,"R",0,"R",0,"R",6731190,"R",3939378,"R",2791812,"Z",0,"R",7815195,"R",6941686,"R",0,"R",873509,"R",10024371,"R",0,"R",10897880,"R",0,"R",66020,"R",0,"R",0,"R",0,"R",469223,"R",535243,"R",469223,"R",0,"R",6478823,"R",6478823,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",66020,"R",66020,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",444060,"R",437720,"R",3720,"R",2620,"R",444060,"R",437720,"R",3720,"R",2620,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",422547,"R",326231,"R",-2722,"R",99038,"R",235842,"R",235842,"R",128987,"R",128987,"Z",0,"Z",0,"R",38916,"R",38916,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",7815195,"R",7712539,"R",998,"R",101658,"R",0,"R",-20695,"R",20695,"Z",0,"R",7815195,"R",7691844,"R",21693,"R",101658,"R",3049693,"R",1872631,"R",467175,"R",197209,"R",146662,"R",1291,"R",364725,"R",210041,"R",160641,"R",37961,"R",3182,"R",2199,"R",19,"R",6039,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",433620,"R",252779,"R",64387,"R",31168,"R",25643,"R",226,"R",59417,"R",756491,"R",398203,"R",100509,"R",23464,"R",12261,"R",108,"R",221946,"R",2222308,"R",876798,"R",165839,"R",37134,"R",14589,"R",128,"R",1127820,"R",269533,"R",83574,"R",29031,"R",15025,"R",10606,"R",93,"R",131204,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-307182,"Z",0,"Z",0,"R",307182,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6941686,"R",3644626,"R",864902,"R",0,"R",211960,"R",1865,"R",2218333, 1,"R",509165,"R",558325
218821,"R",21501420,"R",51245497,"R",12389919,"R",10788009,"R",21181190,"R",17674388,"R",12722220,"R",4952168,"R",38855578,"R",2409385,"R",30839351,"R",6006093,"R",0,"R",55562,"R",39310391,"R",15286179,"R",24024212,"R",162148,"R",16327599,"R",13435777,"R",0,"R",2891822,"R",35963756,"R",0,"R",38855578,"R",1758160,"R",109793,"R",4264331,"R",0,"R",673705,"R",4590985,"R",11396974,"R",5264689,"R",0,"R",6769805,"R",6769805,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",305168,"R",0,"R",305168,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1658026,"R",951930,"R",498516,"R",207580,"R",1658026,"R",951930,"R",498516,"R",207580,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3426263,"R",1178673,"R",2192918,"R",54672,"Z",0,"Z",0,"R",4095344,"R",4095344,"A",,"A",,"A",,"A",,"A",,"A",,"R",72993,"R",72993,"R",0,"R",0,"R",16327599,"R",13068745,"R",2996602,"R",262252,"R",0,"R",1345248,"R",-1345248,"R",0,"R",16327599,"R",14413993,"R",1651354,"R",262252,"R",3024773,"R",1827147,"R",360637,"R",397252,"R",272708,"R",25288,"R",141741,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",964316,"R",570112,"R",109943,"R",126646,"R",86941,"R",8062,"R",62612,"R",1804836,"R",770503,"R",169474,"R",237034,"R",162721,"R",15089,"R",450015,"R",3670036,"R",1561526,"R",312663,"R",481996,"R",330884,"R",30683,"R",952284,"R",3950237,"R",657255,"R",121096,"R",518795,"R",356147,"R",33025,"R",2263919,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-1761723,"Z",0,"Z",0,"R",1761723,"R",21579,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21579,"R",13435777,"R",5386543,"R",1073813,"R",0,"R",1209401,"R",112147,"R",5653873, 1,"R",18857216,"R",21501420
218919,"R",6473559,"R",26051540,"R",16887719,"R",15042888,"R",1248272,"R",7915549,"R",752785,"R",7162764,"R",9163821,"R",1365396,"R",31950032,"R",8650311,"R",0,"R",698212,"R",42663951,"R",25321330,"R",17342621,"R",2235360,"R",14732331,"R",16742953,"R",4021244,"R",2010622,"R",11174443,"R",-4021244,"R",9163821,"R",2355895,"R",747315,"R",678310,"R",0,"R",0,"R",426751,"R",4208271,"R",1442484,"R",0,"R",4204054,"R",4204054,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5376095,"R",0,"R",5376095,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1036367,"R",661070,"R",358941,"R",16356,"R",0,"R",0,"R",0,"R",0,"R",1036367,"R",661070,"R",358941,"R",16356,"R",0,"R",0,"R",0,"R",0,"R",805690,"R",161258,"R",644432,"Z",0,"R",0,"R",0,"R",2736521,"R",2736521,"R",0,"R",0,"R",573604,"R",573604,"Z",0,"Z",0,"R",0,"R",5751763,"R",-5751763,"R",0,"R",14732331,"R",14088270,"R",627705,"R",16356,"R",0,"R",-5751763,"R",5751763,"R",0,"R",14732331,"R",8336507,"R",6379468,"R",16356,"R",4072258,"R",1702490,"R",477148,"R",451797,"R",375597,"R",264877,"R",800349,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1814305,"R",539469,"R",145198,"R",350727,"R",199933,"R",140996,"R",437982,"R",2384057,"R",956535,"R",261795,"R",99466,"R",41605,"R",29340,"R",995316,"R",5751182,"R",1531038,"R",436894,"R",895924,"R",303944,"R",214347,"R",2369035,"R",2721151,"R",241599,"R",75100,"R",466366,"R",234605,"R",165445,"R",1538036,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",-2264280,"Z",0,"Z",0,"R",2264280,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16742953,"R",4971131,"R",1396135,"R",0,"R",1155684,"R",815005,"R",8404998, 1,"R",5886000,"R",6473559
218973,"R",194213146,"R",324435145,"R",73750002,"R",54416191,"R",52852708,"R",197832435,"R",123360008,"R",74472427,"R",250685143,"R",26704947,"R",132813499,"R",35627115,"R",1960740,"R",0,"R",197106301,"R",88841804,"R",108264497,"R",0,"R",83628447,"R",59159329,"R",-851743,"R",23617375,"R",227067768,"R",0,"R",250685143,"R",1290458,"R",239800,"R",6281098,"R",0,"R",6814967,"R",21037518,"R",35663841,"R",27852485,"R",0,"R",27160166,"R",27160166,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",359456,"R",348668,"R",10788,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8604503,"R",1897880,"R",3791861,"R",2914762,"R",8604503,"R",1897880,"R",3791861,"R",2914762,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28730951,"R",1058000,"R",26917229,"R",755722,"R",0,"R",0,"R",14980272,"R",14980272,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",3793099,"R",3390180,"R",402919,"R",0,"R",83628447,"R",48835166,"R",31122797,"R",3670484,"R",0,"R",13058251,"R",-13058251,"Z",0,"R",83628447,"R",61893417,"R",18064546,"R",3670484,"R",18385183,"R",10730265,"R",2936087,"R",1419840,"R",1424109,"R",513593,"R",1361289,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1141150,"R",349495,"R",105865,"R",5550,"R",5567,"R",2007,"R",672666,"R",5523956,"R",2142384,"R",580750,"R",331065,"R",332059,"R",119755,"R",2017943,"R",14164625,"R",5013045,"R",1432744,"R",1356261,"R",1360338,"R",490595,"R",4511642,"R",9382865,"R",3473540,"R",2151992,"R",215626,"R",216274,"R",77997,"R",3247436,"R",10561550,"R",652544,"R",128980,"R",2674010,"R",2682048,"R",967259,"R",3456709,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1600692,"R",463413,"R",-6002352,"Z",0,"Z",0,"R",3938247,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59159329,"R",23961965,"R",7799831,"R",0,"R",6020395,"R",2171206,"R",19205932, 1,"R",167509297,"R",191830918
219000,"R",76392549,"R",151568059,"R",29909384,"R",13734496,"R",34742656,"R",86916019,"R",51900244,"R",35015775,"R",121658675,"R",5734692,"R",84502336,"R",11196781,"R",2989927,"R",0,"R",104423736,"R",48103063,"R",56320673,"R",50313,"R",55092687,"R",45995434,"R",63918,"R",9161171,"R",112497504,"R",0,"R",121658675,"R",1354796,"R",371352,"R",0,"R",0,"R",2342944,"R",21620891,"R",25689983,"R",23963835,"R",0,"R",22817246,"R",22817246,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2042381,"R",2042381,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11672027,"R",1747889,"R",8729593,"R",1194545,"R",11672027,"R",1747889,"R",8729593,"R",1194545,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7195115,"R",438614,"R",6704659,"R",51842,"R",1761310,"R",1761310,"R",8181890,"R",8181890,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1422718,"R",1422718,"R",0,"R",0,"R",55092687,"R",38412048,"R",15434252,"R",1246387,"R",0,"R",-4987575,"R",4987575,"Z",0,"R",55092687,"R",33424473,"R",20421827,"R",1246387,"R",19521368,"R",10826831,"R",3406772,"R",1624455,"R",1052100,"R",289495,"R",2321715,"R",1486471,"R",928022,"R",162195,"R",0,"R",0,"R",0,"R",396254,"R",1604553,"R",571124,"R",195227,"R",274460,"R",166711,"R",10781,"R",386250,"R",4101589,"R",1867806,"R",598116,"R",336012,"R",175430,"R",82354,"R",1041871,"R",4936072,"R",750789,"R",162510,"R",379214,"R",286597,"R",11767,"R",3345195,"R",7363580,"R",2961966,"R",1238993,"R",189406,"R",106784,"R",6953,"R",2859478,"R",6871572,"R",1747437,"R",681871,"R",932729,"R",1164667,"R",51375,"R",2293493,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",-3736276,"Z",0,"Z",0,"R",3736276,"R",110229,"R",0,"R",0,"R",0,"R",0,"R",0,"R",110229,"R",45995434,"R",19653975,"R",6445684,"R",0,"R",2952289,"R",452725,"R",16490761, 1,"R",61533887,"R",66548932
219055,"R",331505,"R",2527419,"R",623763,"R",539674,"R",1614530,"R",289126,"R",95685,"R",193441,"R",1903656,"R",142075,"R",2349412,"R",359591,"R",0,"R",0,"R",2851078,"R",1169814,"R",1681264,"R",0,"R",2472444,"R",2752391,"R",11638,"R",-268309,"R",2171965,"R",0,"R",1903656,"R",604358,"R",41434,"R",17485,"R",0,"R",25000,"R",7250,"R",695527,"R",91169,"R",0,"R",1476547,"R",1476547,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",41434,"R",41434,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",119524,"R",119524,"R",0,"R",0,"R",119524,"R",119524,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19230,"R",19230,"R",0,"Z",0,"R",0,"R",0,"R",17712,"R",17712,"A",,"A",,"A",,"A",,"A",,"A",,"R",797997,"R",797997,"R",0,"R",0,"R",2472444,"R",2472444,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",2472444,"R",2472444,"R",0,"R",0,"R",621512,"R",451865,"R",61901,"R",55325,"R",23583,"R",9305,"R",19533,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",288949,"R",156491,"R",25420,"R",55325,"R",23583,"R",9305,"R",18825,"R",285939,"R",150938,"R",26743,"R",55325,"R",23583,"R",9305,"R",20045,"R",818260,"R",488668,"R",109806,"R",55325,"R",23584,"R",9305,"R",131572,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-221300,"R",0,"R",0,"R",221300,"R",737731,"R",0,"R",0,"R",0,"R",0,"R",0,"R",737731,"R",2752391,"R",1247962,"R",223870,"R",0,"R",94333,"R",37220,"R",1149006, 1,"R",153845,"R",134268
219091,"R",25566021,"R",63560481,"R",9547822,"R",4596746,"R",9064385,"R",44948274,"R",17858053,"R",27090221,"R",54012659,"R",1134072,"R",39846077,"R",4176194,"R",177878,"R",0,"R",45334221,"R",16585797,"R",28748424,"R",0,"R",23456870,"R",15183664,"R",-216420,"R",8056786,"R",45955873,"R",0,"R",54012659,"R",1382414,"R",139087,"R",170739,"R",0,"R",734608,"R",7290684,"R",9717532,"R",7542471,"R",0,"R",7915446,"R",7915446,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",485431,"R",485431,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8200462,"R",785328,"R",7026356,"R",388778,"R",8200462,"R",785328,"R",7026356,"R",388778,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2551401,"R",21072,"R",2537845,"R",-7516,"R",0,"R",0,"R",3109960,"R",3109960,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1194170,"R",1194170,"R",0,"R",0,"R",23456870,"R",13511407,"R",9564201,"R",381262,"R",0,"R",1587455,"R",-1587455,"R",0,"R",23456870,"R",15098862,"R",7976746,"R",381262,"R",4547092,"R",2936685,"R",686850,"R",320542,"R",352404,"R",3158,"R",247453,"R",83095,"R",68664,"R",7053,"R",3168,"R",4173,"R",37,"R",0,"R",188132,"R",111829,"R",21953,"R",10723,"R",11790,"R",106,"R",31731,"R",929307,"R",303296,"R",169779,"R",112802,"R",117085,"R",1049,"R",225296,"R",4015985,"R",1639144,"R",444044,"R",161160,"R",177179,"R",1588,"R",1592870,"R",2735511,"R",1070513,"R",474975,"R",101324,"R",111395,"R",998,"R",976306,"R",2684542,"R",212249,"R",85848,"R",245064,"R",290134,"R",2599,"R",1848648,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-954783,"Z",0,"Z",0,"R",954783,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15183664,"R",6342380,"R",1890502,"R",0,"R",1064160,"R",9535,"R",5877087, 1,"R",23414162,"R",25566021
